timestamp,rssi,lqi,device_id
'2023-08-26 12:26:05667',-87,108,2
'2023-08-26 12:26:05756',-87,108,2
'2023-08-26 12:26:05849',-87,108,2
'2023-08-26 12:26:05943',-87,108,2
'2023-08-26 12:26:06037',-87,108,2
'2023-08-26 12:26:06131',-87,108,2
'2023-08-26 12:26:06224',-87,108,2
'2023-08-26 12:26:06318',-87,108,2
'2023-08-26 12:26:06412',-87,108,2
'2023-08-26 12:26:06506',-87,108,2
'2023-08-26 12:26:06600',-87,108,2
'2023-08-26 12:26:06694',-87,108,2
'2023-08-26 12:26:06787',-87,108,2
'2023-08-26 12:26:06881',-87,108,2
'2023-08-26 12:26:06975',-87,108,2
'2023-08-26 12:26:07069',-87,108,2
'2023-08-26 12:26:07161',-87,108,2
'2023-08-26 12:26:07256',-87,108,2
'2023-08-26 12:26:07350',-87,108,2
'2023-08-26 12:26:07443',-87,108,2
'2023-08-26 12:26:07538',-87,108,2
'2023-08-26 12:26:07630',-87,108,2
'2023-08-26 12:26:07724',-87,108,2
'2023-08-26 12:26:07819',-87,108,2
'2023-08-26 12:26:07913',-87,108,2
'2023-08-26 12:26:08006',-87,108,2
'2023-08-26 12:26:08099',-87,108,2
'2023-08-26 12:26:08193',-88,108,2
'2023-08-26 12:26:08287',-87,108,2
'2023-08-26 12:26:08381',-87,108,2
'2023-08-26 12:26:08475',-87,108,2
'2023-08-26 12:26:08568',-87,108,2
'2023-08-26 12:26:08663',-87,108,2
'2023-08-26 12:26:08756',-87,108,2
'2023-08-26 12:26:08850',-87,108,2
'2023-08-26 12:26:08943',-88,108,2
'2023-08-26 12:26:09037',-87,108,2
'2023-08-26 12:26:09131',-87,108,2
'2023-08-26 12:26:09225',-87,108,2
'2023-08-26 12:26:09318',-88,108,2
'2023-08-26 12:26:09412',-88,108,2
'2023-08-26 12:26:09506',-88,108,2
'2023-08-26 12:26:09600',-87,108,2
'2023-08-26 12:26:09693',-87,108,2
'2023-08-26 12:26:09787',-87,108,2
'2023-08-26 12:26:09881',-87,108,2
'2023-08-26 12:26:09975',-87,108,2
'2023-08-26 12:26:10069',-87,108,2
'2023-08-26 12:26:10163',-88,108,2
'2023-08-26 12:26:10256',-87,108,2
'2023-08-26 12:26:10350',-87,108,2
'2023-08-26 12:26:10443',-87,108,2
'2023-08-26 12:26:10537',-87,108,2
'2023-08-26 12:26:10632',-87,108,2
'2023-08-26 12:26:10724',-87,108,2
'2023-08-26 12:26:10819',-87,108,2
'2023-08-26 12:26:10912',-87,108,2
'2023-08-26 12:26:11006',-87,108,2
'2023-08-26 12:26:11100',-87,108,2
'2023-08-26 12:26:11193',-87,108,2
'2023-08-26 12:26:11287',-88,108,2
'2023-08-26 12:26:11381',-87,108,2
'2023-08-26 12:26:11475',-88,108,2
'2023-08-26 12:26:11568',-87,108,2
'2023-08-26 12:26:11662',-87,108,2
'2023-08-26 12:26:11756',-87,108,2
'2023-08-26 12:26:11850',-87,108,2
'2023-08-26 12:26:11943',-87,108,2
'2023-08-26 12:26:12037',-88,108,2
'2023-08-26 12:26:12131',-88,108,2
'2023-08-26 12:26:12225',-87,108,2
'2023-08-26 12:26:12319',-87,108,2
'2023-08-26 12:26:12412',-88,108,2
'2023-08-26 12:26:12505',-87,108,2
'2023-08-26 12:26:12599',-88,108,2
'2023-08-26 12:26:12694',-87,108,2
'2023-08-26 12:26:12787',-88,108,2
'2023-08-26 12:26:12880',-87,108,2
'2023-08-26 12:26:12975',-87,108,2
'2023-08-26 12:26:13068',-87,108,2
'2023-08-26 12:26:13163',-87,108,2
'2023-08-26 12:26:13256',-87,108,2
'2023-08-26 12:26:13349',-87,108,2
'2023-08-26 12:26:13443',-87,108,2
'2023-08-26 12:26:13537',-87,108,2
'2023-08-26 12:26:13631',-87,108,2
'2023-08-26 12:26:13725',-87,108,2
'2023-08-26 12:26:13818',-88,108,2
'2023-08-26 12:26:13912',-87,108,2
'2023-08-26 12:26:14006',-87,108,2
'2023-08-26 12:26:14100',-87,108,2
'2023-08-26 12:26:14193',-87,108,2
'2023-08-26 12:26:14287',-87,108,2
'2023-08-26 12:26:14381',-87,108,2
'2023-08-26 12:26:14475',-87,108,2
'2023-08-26 12:26:14569',-87,108,2
'2023-08-26 12:26:14662',-87,108,2
'2023-08-26 12:26:14756',-87,108,2
'2023-08-26 12:26:14850',-87,108,2
'2023-08-26 12:26:14945',-87,108,2
'2023-08-26 12:26:16175',-87,108,2
'2023-08-26 12:26:16268',-87,108,2
'2023-08-26 12:26:16361',-87,108,2
'2023-08-26 12:26:16454',-87,108,2
'2023-08-26 12:26:16548',-87,108,2
'2023-08-26 12:26:16642',-87,108,2
'2023-08-26 12:26:16736',-87,108,2
'2023-08-26 12:26:16829',-87,108,2
'2023-08-26 12:26:16923',-87,108,2
'2023-08-26 12:26:17017',-87,108,2
'2023-08-26 12:26:17111',-87,108,2
'2023-08-26 12:26:17205',-87,108,2
'2023-08-26 12:26:17298',-87,108,2
'2023-08-26 12:26:17392',-87,108,2
'2023-08-26 12:26:17486',-87,108,2
'2023-08-26 12:26:17580',-87,108,2
'2023-08-26 12:26:17674',-87,108,2
'2023-08-26 12:26:17767',-87,108,2
'2023-08-26 12:26:17861',-87,108,2
'2023-08-26 12:26:17955',-87,108,2
'2023-08-26 12:26:18049',-87,108,2
'2023-08-26 12:26:18142',-87,108,2
'2023-08-26 12:26:18236',-87,108,2
'2023-08-26 12:26:18330',-87,108,2
'2023-08-26 12:26:18424',-87,108,2
'2023-08-26 12:26:18518',-87,108,2
'2023-08-26 12:26:18610',-87,108,2
'2023-08-26 12:26:18705',-87,108,2
'2023-08-26 12:26:18799',-87,108,2
'2023-08-26 12:26:18892',-87,108,2
'2023-08-26 12:26:18986',-87,108,2
'2023-08-26 12:26:19079',-87,108,2
'2023-08-26 12:26:19173',-87,108,2
'2023-08-26 12:26:19267',-87,108,2
'2023-08-26 12:26:19361',-87,108,2
'2023-08-26 12:26:19455',-87,108,2
'2023-08-26 12:26:19548',-87,108,2
'2023-08-26 12:26:19642',-87,108,2
'2023-08-26 12:26:19736',-87,108,2
'2023-08-26 12:26:19830',-87,108,2
'2023-08-26 12:26:19924',-87,108,2
'2023-08-26 12:26:20017',-87,108,2
'2023-08-26 12:26:20111',-87,108,2
'2023-08-26 12:26:20205',-87,108,2
'2023-08-26 12:26:20299',-87,108,2
'2023-08-26 12:26:20392',-87,108,2
'2023-08-26 12:26:20486',-87,108,2
'2023-08-26 12:26:20580',-87,108,2
'2023-08-26 12:26:20673',-87,108,2
'2023-08-26 12:26:20768',-87,108,2
'2023-08-26 12:26:20861',-87,108,2
'2023-08-26 12:26:20954',-87,108,2
'2023-08-26 12:26:21048',-87,108,2
'2023-08-26 12:26:21142',-87,108,2
'2023-08-26 12:26:21236',-87,108,2
'2023-08-26 12:26:21329',-87,108,2
'2023-08-26 12:26:21423',-87,108,2
'2023-08-26 12:26:21517',-87,108,2
'2023-08-26 12:26:21611',-87,108,2
'2023-08-26 12:26:21705',-87,108,2
'2023-08-26 12:26:21798',-87,108,2
'2023-08-26 12:26:21892',-87,108,2
'2023-08-26 12:26:21986',-87,108,2
'2023-08-26 12:26:22080',-87,108,2
'2023-08-26 12:26:22268',-87,108,2
'2023-08-26 12:26:22361',-87,108,2
'2023-08-26 12:26:22454',-87,108,2
'2023-08-26 12:26:22549',-87,108,2
'2023-08-26 12:26:22642',-87,108,2
'2023-08-26 12:26:22736',-87,108,2
'2023-08-26 12:26:22829',-87,108,2
'2023-08-26 12:26:22923',-87,108,2
'2023-08-26 12:26:23017',-87,108,2
'2023-08-26 12:26:23111',-87,108,2
'2023-08-26 12:26:23205',-87,108,2
'2023-08-26 12:26:23298',-87,108,2
'2023-08-26 12:26:23392',-87,108,2
'2023-08-26 12:26:23486',-87,108,2
'2023-08-26 12:26:23580',-87,108,2
'2023-08-26 12:26:23674',-87,108,2
'2023-08-26 12:26:23767',-87,108,2
'2023-08-26 12:26:23861',-87,108,2
'2023-08-26 12:26:23955',-87,108,2
'2023-08-26 12:26:24049',-87,108,2
'2023-08-26 12:26:24142',-87,108,2
'2023-08-26 12:26:24235',-87,108,2
'2023-08-26 12:26:24330',-87,108,2
'2023-08-26 12:26:24424',-87,108,2
'2023-08-26 12:26:24518',-87,108,2
'2023-08-26 12:26:24610',-87,108,2
'2023-08-26 12:26:24704',-87,108,2
'2023-08-26 12:26:24799',-87,108,2
'2023-08-26 12:26:24893',-87,108,2
'2023-08-26 12:26:24986',-87,108,2
'2023-08-26 12:26:25079',-87,108,2
'2023-08-26 12:26:25267',-87,108,2
'2023-08-26 12:26:25361',-87,108,2
'2023-08-26 12:26:25456',-87,108,2
'2023-08-26 12:26:26720',-70,108,2
'2023-08-26 12:26:26721',-99,80,2
'2023-08-26 12:26:26813',-99,80,2
'2023-08-26 12:26:26813',-70,108,2
'2023-08-26 12:26:26907',-70,108,2
'2023-08-26 12:26:26907',-98,80,2
'2023-08-26 12:26:27001',-69,108,2
'2023-08-26 12:26:27001',-98,80,2
'2023-08-26 12:26:27095',-69,108,2
'2023-08-26 12:26:27095',-98,80,2
'2023-08-26 12:26:27188',-98,80,2
'2023-08-26 12:26:27189',-70,108,2
'2023-08-26 12:26:27282',-70,108,2
'2023-08-26 12:26:27282',-98,80,2
'2023-08-26 12:26:27376',-99,80,2
'2023-08-26 12:26:27376',-70,108,2
'2023-08-26 12:26:27470',-99,80,2
'2023-08-26 12:26:27470',-70,108,2
'2023-08-26 12:26:27564',-98,80,2
'2023-08-26 12:26:27564',-70,108,2
'2023-08-26 12:26:27658',-98,80,2
'2023-08-26 12:26:27658',-70,108,2
'2023-08-26 12:26:27751',-99,80,2
'2023-08-26 12:26:27751',-70,108,2
'2023-08-26 12:26:27845',-99,80,2
'2023-08-26 12:26:27845',-70,108,2
'2023-08-26 12:26:27939',-98,80,2
'2023-08-26 12:26:27939',-69,108,2
'2023-08-26 12:26:28033',-99,80,2
'2023-08-26 12:26:28033',-70,108,2
'2023-08-26 12:26:28126',-69,108,2
'2023-08-26 12:26:28127',-98,80,2
'2023-08-26 12:26:28220',-99,80,2
'2023-08-26 12:26:28220',-70,108,2
'2023-08-26 12:26:28313',-98,80,2
'2023-08-26 12:26:28314',-69,108,2
'2023-08-26 12:26:28407',-99,80,2
'2023-08-26 12:26:28408',-70,108,2
'2023-08-26 12:26:28502',-70,108,2
'2023-08-26 12:26:28594',-70,108,2
'2023-08-26 12:26:28595',-98,83,2
'2023-08-26 12:26:28688',-98,83,2
'2023-08-26 12:26:28689',-70,108,2
'2023-08-26 12:26:28782',-99,83,2
'2023-08-26 12:26:28783',-69,108,2
'2023-08-26 12:26:28876',-99,83,2
'2023-08-26 12:26:28877',-70,108,2
'2023-08-26 12:26:28970',-98,83,2
'2023-08-26 12:26:28970',-70,108,2
'2023-08-26 12:26:29063',-70,108,2
'2023-08-26 12:26:29064',-99,83,2
'2023-08-26 12:26:29157',-70,108,2
'2023-08-26 12:26:29157',-98,83,2
'2023-08-26 12:26:29251',-98,83,2
'2023-08-26 12:26:29251',-70,108,2
'2023-08-26 12:26:29345',-98,83,2
'2023-08-26 12:26:29345',-69,108,2
'2023-08-26 12:26:29439',-70,108,2
'2023-08-26 12:26:29532',-69,108,2
'2023-08-26 12:26:29533',-98,88,2
'2023-08-26 12:26:29626',-70,108,2
'2023-08-26 12:26:29627',-98,88,2
'2023-08-26 12:26:29719',-99,88,2
'2023-08-26 12:26:29720',-70,108,2
'2023-08-26 12:26:29813',-98,88,2
'2023-08-26 12:26:29814',-70,108,2
'2023-08-26 12:26:29908',-98,88,2
'2023-08-26 12:26:29908',-70,108,2
'2023-08-26 12:26:30001',-70,108,2
'2023-08-26 12:26:30002',-98,88,2
'2023-08-26 12:26:30094',-98,88,2
'2023-08-26 12:26:30095',-69,108,2
'2023-08-26 12:26:30189',-98,88,2
'2023-08-26 12:26:30189',-70,108,2
'2023-08-26 12:26:30283',-98,88,2
'2023-08-26 12:26:30283',-70,108,2
'2023-08-26 12:26:30376',-70,108,2
'2023-08-26 12:26:30377',-99,88,2
'2023-08-26 12:26:30469',-99,88,2
'2023-08-26 12:26:30470',-70,108,2
'2023-08-26 12:26:30563',-98,88,2
'2023-08-26 12:26:30564',-69,108,2
'2023-08-26 12:26:30658',-98,88,2
'2023-08-26 12:26:30658',-70,108,2
'2023-08-26 12:26:30752',-99,88,2
'2023-08-26 12:26:30752',-69,108,2
'2023-08-26 12:26:30844',-99,88,2
'2023-08-26 12:26:30844',-70,108,2
'2023-08-26 12:26:30939',-98,88,2
'2023-08-26 12:26:30939',-70,108,2
'2023-08-26 12:26:31033',-70,108,2
'2023-08-26 12:26:31033',-99,88,2
'2023-08-26 12:26:31126',-70,108,2
'2023-08-26 12:26:31127',-98,88,2
'2023-08-26 12:26:31219',-98,88,2
'2023-08-26 12:26:31220',-70,108,2
'2023-08-26 12:26:31313',-70,108,2
'2023-08-26 12:26:31314',-98,88,2
'2023-08-26 12:26:31407',-69,108,2
'2023-08-26 12:26:31407',-99,88,2
'2023-08-26 12:26:31501',-70,108,2
'2023-08-26 12:26:31502',-98,88,2
'2023-08-26 12:26:31594',-98,88,2
'2023-08-26 12:26:31595',-69,108,2
'2023-08-26 12:26:31688',-98,88,2
'2023-08-26 12:26:31690',-69,108,2
'2023-08-26 12:26:31782',-70,108,2
'2023-08-26 12:26:31782',-99,88,2
'2023-08-26 12:26:31876',-70,108,2
'2023-08-26 12:26:31876',-99,88,2
'2023-08-26 12:26:31969',-99,88,2
'2023-08-26 12:26:31970',-70,108,2
'2023-08-26 12:26:32064',-69,108,2
'2023-08-26 12:26:32157',-99,87,2
'2023-08-26 12:26:32158',-69,108,2
'2023-08-26 12:26:32251',-70,108,2
'2023-08-26 12:26:32251',-98,87,2
'2023-08-26 12:26:32345',-69,108,2
'2023-08-26 12:26:32345',-98,87,2
'2023-08-26 12:26:32439',-70,108,2
'2023-08-26 12:26:32439',-99,87,2
'2023-08-26 12:26:32532',-98,87,2
'2023-08-26 12:26:32533',-70,108,2
'2023-08-26 12:26:32626',-70,108,2
'2023-08-26 12:26:32626',-99,87,2
'2023-08-26 12:26:32720',-69,108,2
'2023-08-26 12:26:32720',-98,87,2
