timestamp,rssi,lqi,device_id
'2023-08-26 12:33:06940',-99,35,132
'2023-08-26 12:33:07031',-99,35,132
'2023-08-26 12:33:07124',-99,35,132
'2023-08-26 12:33:07312',-99,85,132
'2023-08-26 12:33:07404',-99,85,132
'2023-08-26 12:33:07499',-99,85,132
'2023-08-26 12:33:07593',-99,85,132
'2023-08-26 12:33:07686',-99,85,132
'2023-08-26 12:33:07781',-99,85,132
'2023-08-26 12:33:07875',-99,85,132
'2023-08-26 12:33:07967',-99,85,132
'2023-08-26 12:33:08061',-99,85,132
'2023-08-26 12:33:08155',-99,85,132
'2023-08-26 12:33:08249',-99,85,132
'2023-08-26 12:33:08343',-99,85,132
'2023-08-26 12:33:08436',-99,85,132
'2023-08-26 12:33:08624',-99,85,132
'2023-08-26 12:33:08718',-99,85,132
'2023-08-26 12:33:08812',-99,85,132
'2023-08-26 12:33:08905',-99,85,132
'2023-08-26 12:33:08999',-99,85,132
'2023-08-26 12:33:09093',-99,85,132
'2023-08-26 12:33:09187',-99,85,132
'2023-08-26 12:33:09280',-99,85,132
'2023-08-26 12:33:09374',-99,85,132
'2023-08-26 12:33:09468',-99,85,132
'2023-08-26 12:33:09562',-99,85,132
'2023-08-26 12:33:09655',-99,85,132
'2023-08-26 12:33:09749',-99,85,132
'2023-08-26 12:33:09843',-99,85,132
'2023-08-26 12:33:09937',-99,85,132
'2023-08-26 12:33:10030',-99,85,132
'2023-08-26 12:33:10124',-99,85,132
'2023-08-26 12:33:10218',-99,85,132
'2023-08-26 12:33:10312',-99,85,132
'2023-08-26 12:33:10405',-99,85,132
'2023-08-26 12:33:10499',-99,85,132
'2023-08-26 12:33:10593',-99,85,132
'2023-08-26 12:33:10687',-99,85,132
'2023-08-26 12:33:10780',-99,85,132
'2023-08-26 12:33:10874',-99,85,132
'2023-08-26 12:33:10968',-99,85,132
'2023-08-26 12:33:11062',-99,85,132
'2023-08-26 12:33:11155',-99,85,132
'2023-08-26 12:33:11249',-99,85,132
'2023-08-26 12:33:11343',-99,85,132
'2023-08-26 12:33:11437',-99,85,132
