timestamp,rssi,lqi,device_id
'2023-08-26 12:31:32154',-98,89,2
'2023-08-26 12:31:32154',-100,85,107
'2023-08-26 12:31:32248',-98,89,2
'2023-08-26 12:31:32248',-100,85,107
'2023-08-26 12:31:32341',-98,89,2
'2023-08-26 12:31:32341',-99,85,107
'2023-08-26 12:31:32435',-98,89,2
'2023-08-26 12:31:32435',-99,85,107
'2023-08-26 12:31:32529',-98,89,2
'2023-08-26 12:31:32529',-99,85,107
'2023-08-26 12:31:32623',-99,85,107
'2023-08-26 12:31:32623',-98,89,2
'2023-08-26 12:31:32716',-99,85,107
'2023-08-26 12:31:32717',-98,89,2
'2023-08-26 12:31:32809',-98,89,2
'2023-08-26 12:31:32810',-99,85,107
'2023-08-26 12:31:32904',-98,89,2
'2023-08-26 12:31:32904',-99,85,107
'2023-08-26 12:31:32998',-98,89,2
'2023-08-26 12:31:32998',-99,85,107
'2023-08-26 12:31:33092',-98,89,2
'2023-08-26 12:31:33092',-99,85,107
'2023-08-26 12:31:33184',-98,89,2
'2023-08-26 12:31:33185',-99,85,107
'2023-08-26 12:31:33279',-98,89,2
'2023-08-26 12:31:33279',-99,85,107
'2023-08-26 12:31:33373',-98,89,2
'2023-08-26 12:31:33373',-99,85,107
'2023-08-26 12:31:33467',-98,89,2
'2023-08-26 12:31:33467',-99,85,107
'2023-08-26 12:31:33560',-99,85,107
'2023-08-26 12:31:33560',-98,89,2
'2023-08-26 12:31:33653',-98,89,2
'2023-08-26 12:31:33654',-100,85,107
'2023-08-26 12:31:33747',-98,89,2
'2023-08-26 12:31:33748',-99,85,107
'2023-08-26 12:31:33841',-98,89,2
'2023-08-26 12:31:33842',-100,85,107
'2023-08-26 12:31:33934',-100,85,107
'2023-08-26 12:31:33935',-98,89,2
'2023-08-26 12:31:34028',-98,89,2
'2023-08-26 12:31:34029',-99,85,107
'2023-08-26 12:31:34122',-98,89,2
'2023-08-26 12:31:34123',-99,85,107
'2023-08-26 12:31:34216',-98,89,2
'2023-08-26 12:31:34217',-99,85,107
'2023-08-26 12:31:34309',-99,85,107
'2023-08-26 12:31:34310',-98,89,2
'2023-08-26 12:31:34404',-99,85,107
'2023-08-26 12:31:34404',-98,89,2
'2023-08-26 12:31:34497',-98,89,2
'2023-08-26 12:31:34498',-99,85,107
'2023-08-26 12:31:34591',-98,89,2
'2023-08-26 12:31:34685',-98,89,2
'2023-08-26 12:31:34685',-99,85,107
'2023-08-26 12:31:34778',-100,85,107
'2023-08-26 12:31:34779',-98,89,2
'2023-08-26 12:31:34872',-99,85,107
'2023-08-26 12:31:34873',-98,89,2
'2023-08-26 12:31:34966',-98,89,2
'2023-08-26 12:31:34966',-99,85,107
'2023-08-26 12:31:35060',-98,89,2
'2023-08-26 12:31:35060',-99,85,107
'2023-08-26 12:31:35153',-99,85,107
'2023-08-26 12:31:35154',-98,89,2
'2023-08-26 12:31:35247',-99,85,107
'2023-08-26 12:31:35248',-98,89,2
'2023-08-26 12:31:35341',-99,85,107
'2023-08-26 12:31:35342',-98,89,2
'2023-08-26 12:31:35434',-98,89,2
'2023-08-26 12:31:35435',-99,85,107
'2023-08-26 12:31:35528',-98,89,2
'2023-08-26 12:31:35529',-99,85,107
'2023-08-26 12:31:35622',-99,85,107
'2023-08-26 12:31:35622',-98,89,2
'2023-08-26 12:31:35716',-99,85,107
'2023-08-26 12:31:35717',-98,89,2
'2023-08-26 12:31:35810',-99,85,107
'2023-08-26 12:31:35811',-98,89,2
'2023-08-26 12:31:35903',-98,89,2
'2023-08-26 12:31:35904',-100,85,107
'2023-08-26 12:31:35998',-98,89,2
'2023-08-26 12:31:35998',-99,85,107
