timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17059',-74,107,33
'2023-08-26 12:23:17059',-87,106,2
'2023-08-26 12:23:17059',-96,102,33
'2023-08-26 12:23:17151',-74,107,33
'2023-08-26 12:23:17151',-87,106,2
'2023-08-26 12:23:17151',-96,102,33
'2023-08-26 12:23:17245',-74,107,33
'2023-08-26 12:23:17245',-87,106,2
'2023-08-26 12:23:17245',-97,102,33
'2023-08-26 12:23:17338',-87,106,2
'2023-08-26 12:23:17338',-96,102,33
'2023-08-26 12:23:17339',-74,107,33
'2023-08-26 12:23:17432',-87,106,2
'2023-08-26 12:23:17432',-96,102,33
'2023-08-26 12:23:17433',-74,107,33
'2023-08-26 12:23:17526',-74,107,33
'2023-08-26 12:23:17526',-87,106,2
'2023-08-26 12:23:17526',-96,102,33
'2023-08-26 12:23:17620',-74,107,33
'2023-08-26 12:23:17620',-87,106,2
'2023-08-26 12:23:17620',-96,102,33
'2023-08-26 12:23:17713',-96,102,33
'2023-08-26 12:23:17714',-74,107,33
'2023-08-26 12:23:17714',-87,106,2
'2023-08-26 12:23:17806',-87,106,2
'2023-08-26 12:23:17807',-96,102,33
'2023-08-26 12:23:17808',-74,107,33
'2023-08-26 12:23:17900',-87,106,2
'2023-08-26 12:23:17901',-96,102,33
'2023-08-26 12:23:17902',-74,107,33
'2023-08-26 12:23:17995',-87,106,2
'2023-08-26 12:23:17995',-96,102,33
'2023-08-26 12:23:17996',-74,107,33
'2023-08-26 12:23:18088',-74,107,33
'2023-08-26 12:23:18089',-87,106,2
'2023-08-26 12:23:18089',-96,102,33
'2023-08-26 12:23:18182',-74,107,33
'2023-08-26 12:23:18182',-87,106,2
'2023-08-26 12:23:18183',-97,102,33
'2023-08-26 12:23:18276',-96,102,33
'2023-08-26 12:23:18276',-74,107,33
'2023-08-26 12:23:18277',-87,106,2
'2023-08-26 12:23:18370',-87,106,2
'2023-08-26 12:23:18370',-97,102,33
'2023-08-26 12:23:18370',-74,107,33
'2023-08-26 12:23:18463',-73,107,33
'2023-08-26 12:23:18463',-87,106,2
'2023-08-26 12:23:18463',-96,102,33
'2023-08-26 12:23:18557',-74,107,33
'2023-08-26 12:23:18557',-87,106,2
'2023-08-26 12:23:18558',-96,102,33
'2023-08-26 12:23:18651',-74,107,33
'2023-08-26 12:23:18651',-87,106,2
'2023-08-26 12:23:18652',-96,102,33
'2023-08-26 12:23:18744',-97,102,33
'2023-08-26 12:23:18745',-74,107,33
'2023-08-26 12:23:18746',-87,106,2
'2023-08-26 12:23:18838',-87,106,2
'2023-08-26 12:23:18838',-96,102,33
'2023-08-26 12:23:18839',-74,107,33
'2023-08-26 12:23:18933',-74,107,33
'2023-08-26 12:23:18934',-87,106,2
'2023-08-26 12:23:18934',-96,102,33
'2023-08-26 12:23:19026',-74,107,33
'2023-08-26 12:23:19026',-87,106,2
'2023-08-26 12:23:19026',-96,102,33
'2023-08-26 12:23:19120',-74,107,33
'2023-08-26 12:23:19120',-96,102,33
'2023-08-26 12:23:19121',-87,106,2
'2023-08-26 12:23:19213',-87,106,2
'2023-08-26 12:23:19213',-97,102,33
'2023-08-26 12:23:19214',-74,107,33
'2023-08-26 12:23:19307',-74,107,33
'2023-08-26 12:23:19307',-87,106,2
'2023-08-26 12:23:19307',-97,102,33
'2023-08-26 12:23:19401',-74,107,33
'2023-08-26 12:23:19401',-87,106,2
'2023-08-26 12:23:19401',-96,102,33
'2023-08-26 12:23:19495',-74,107,33
'2023-08-26 12:23:19495',-87,106,2
'2023-08-26 12:23:19495',-96,102,33
'2023-08-26 12:23:19588',-97,102,33
'2023-08-26 12:23:19589',-74,107,33
'2023-08-26 12:23:19589',-87,106,2
'2023-08-26 12:23:19682',-96,102,33
'2023-08-26 12:23:19683',-74,107,33
'2023-08-26 12:23:19683',-87,106,2
'2023-08-26 12:23:19775',-74,107,33
'2023-08-26 12:23:19776',-87,106,2
'2023-08-26 12:23:19776',-96,102,33
'2023-08-26 12:23:19869',-74,107,33
'2023-08-26 12:23:19870',-87,106,2
'2023-08-26 12:23:19870',-97,102,33
'2023-08-26 12:23:19963',-96,102,33
'2023-08-26 12:23:19964',-74,107,33
'2023-08-26 12:23:19964',-87,106,2
'2023-08-26 12:23:20057',-96,102,33
'2023-08-26 12:23:20058',-74,107,33
'2023-08-26 12:23:20058',-87,106,2
'2023-08-26 12:23:20152',-96,102,33
'2023-08-26 12:23:20152',-74,107,33
'2023-08-26 12:23:20152',-87,106,2
'2023-08-26 12:23:20244',-74,107,33
'2023-08-26 12:23:20245',-87,106,2
'2023-08-26 12:23:20246',-96,102,33
'2023-08-26 12:23:20338',-96,102,33
'2023-08-26 12:23:20339',-74,107,33
'2023-08-26 12:23:20339',-87,106,2
'2023-08-26 12:23:20433',-74,107,33
'2023-08-26 12:23:20433',-96,102,33
'2023-08-26 12:23:20433',-87,106,2
'2023-08-26 12:23:20526',-73,107,33
'2023-08-26 12:23:20527',-96,102,33
'2023-08-26 12:23:20527',-87,106,2
'2023-08-26 12:23:20619',-87,106,2
'2023-08-26 12:23:20620',-74,107,33
'2023-08-26 12:23:20621',-96,102,33
'2023-08-26 12:23:20713',-74,107,33
'2023-08-26 12:23:20713',-97,102,33
'2023-08-26 12:23:20713',-87,106,2
'2023-08-26 12:23:20807',-74,107,33
'2023-08-26 12:23:20807',-96,102,33
'2023-08-26 12:23:20807',-87,106,2
'2023-08-26 12:23:20901',-74,107,33
'2023-08-26 12:23:20902',-96,102,33
'2023-08-26 12:23:20902',-87,106,2
'2023-08-26 12:23:20995',-74,107,33
'2023-08-26 12:23:20996',-87,106,2
'2023-08-26 12:23:20996',-96,102,33
'2023-08-26 12:23:21088',-87,106,2
'2023-08-26 12:23:21088',-96,102,33
'2023-08-26 12:23:21089',-74,107,33
'2023-08-26 12:23:21182',-74,107,33
'2023-08-26 12:23:21182',-96,102,33
'2023-08-26 12:23:21182',-87,106,2
'2023-08-26 12:23:21276',-74,107,33
'2023-08-26 12:23:21276',-87,106,2
'2023-08-26 12:23:21276',-96,102,33
'2023-08-26 12:23:21370',-74,107,33
'2023-08-26 12:23:21370',-87,106,2
'2023-08-26 12:23:21370',-96,102,33
'2023-08-26 12:23:21463',-87,106,2
'2023-08-26 12:23:21463',-96,102,33
'2023-08-26 12:23:21464',-74,107,33
'2023-08-26 12:23:21557',-74,107,33
'2023-08-26 12:23:21557',-87,106,2
