timestamp,rssi,lqi,device_id
'2023-08-26 12:32:03673',-93,64,2
'2023-08-26 12:32:03761',-93,64,2
'2023-08-26 12:32:03855',-93,64,2
'2023-08-26 12:32:03949',-93,64,2
'2023-08-26 12:32:04042',-93,64,2
'2023-08-26 12:32:04136',-93,64,2
'2023-08-26 12:32:04230',-93,64,2
'2023-08-26 12:32:04324',-93,64,2
'2023-08-26 12:32:04417',-93,64,2
'2023-08-26 12:32:04511',-93,64,2
'2023-08-26 12:32:04605',-93,64,2
'2023-08-26 12:32:04699',-93,64,2
'2023-08-26 12:32:04793',-93,64,2
'2023-08-26 12:32:04887',-93,64,2
'2023-08-26 12:32:04980',-93,64,2
'2023-08-26 12:32:05074',-93,64,2
'2023-08-26 12:32:05168',-93,64,2
'2023-08-26 12:32:05262',-93,64,2
'2023-08-26 12:32:05356',-93,64,2
'2023-08-26 12:32:05448',-93,64,2
'2023-08-26 12:32:05542',-93,64,2
'2023-08-26 12:32:05637',-93,64,2
'2023-08-26 12:32:05731',-93,64,2
'2023-08-26 12:32:05823',-93,64,2
'2023-08-26 12:32:05917',-93,64,2
'2023-08-26 12:32:06012',-93,64,2
'2023-08-26 12:32:06106',-93,64,2
'2023-08-26 12:32:06198',-93,64,2
'2023-08-26 12:32:06293',-93,64,2
'2023-08-26 12:32:06387',-93,64,2
'2023-08-26 12:32:06481',-93,64,2
'2023-08-26 12:32:06573',-93,64,2
'2023-08-26 12:32:06668',-93,64,2
'2023-08-26 12:32:06762',-93,64,2
'2023-08-26 12:32:06856',-93,64,2
'2023-08-26 12:32:06949',-93,64,2
'2023-08-26 12:32:07043',-93,64,2
'2023-08-26 12:32:07137',-93,64,2
'2023-08-26 12:32:07231',-93,64,2
'2023-08-26 12:32:07324',-93,64,2
'2023-08-26 12:32:07417',-93,64,2
'2023-08-26 12:32:07512',-93,64,2
'2023-08-26 12:32:07606',-93,64,2
'2023-08-26 12:32:07698',-93,64,2
'2023-08-26 12:32:07793',-93,64,2
'2023-08-26 12:32:07887',-93,64,2
'2023-08-26 12:32:07981',-93,64,2
'2023-08-26 12:32:08073',-93,64,2
'2023-08-26 12:32:08167',-93,64,2
'2023-08-26 12:32:08262',-93,64,2
'2023-08-26 12:32:08356',-93,64,2
