timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17058',-88,107,2
'2023-08-26 12:23:17058',-92,107,2
'2023-08-26 12:23:17150',-91,107,2
'2023-08-26 12:23:17151',-88,107,2
'2023-08-26 12:23:17244',-88,107,2
'2023-08-26 12:23:17244',-91,107,2
'2023-08-26 12:23:17338',-88,107,2
'2023-08-26 12:23:17339',-92,107,2
'2023-08-26 12:23:17432',-88,107,2
'2023-08-26 12:23:17432',-91,107,2
'2023-08-26 12:23:17526',-88,107,2
'2023-08-26 12:23:17526',-92,107,2
'2023-08-26 12:23:17619',-92,107,2
'2023-08-26 12:23:17620',-88,107,2
'2023-08-26 12:23:17713',-88,107,2
'2023-08-26 12:23:17713',-91,107,2
'2023-08-26 12:23:17807',-88,107,2
'2023-08-26 12:23:17807',-91,107,2
'2023-08-26 12:23:17901',-88,107,2
'2023-08-26 12:23:17901',-92,107,2
'2023-08-26 12:23:17995',-88,107,2
'2023-08-26 12:23:17995',-92,107,2
'2023-08-26 12:23:18088',-92,107,2
'2023-08-26 12:23:18089',-88,107,2
'2023-08-26 12:23:18182',-88,107,2
'2023-08-26 12:23:18182',-91,107,2
'2023-08-26 12:23:18276',-88,107,2
'2023-08-26 12:23:18276',-92,107,2
'2023-08-26 12:23:18370',-88,107,2
'2023-08-26 12:23:18370',-91,107,2
'2023-08-26 12:23:18464',-88,107,2
'2023-08-26 12:23:18464',-91,107,2
'2023-08-26 12:23:18558',-88,107,2
'2023-08-26 12:23:18558',-92,107,2
'2023-08-26 12:23:18651',-91,107,2
'2023-08-26 12:23:18651',-88,107,2
'2023-08-26 12:23:18745',-88,107,2
'2023-08-26 12:23:18745',-91,107,2
'2023-08-26 12:23:18838',-88,107,2
'2023-08-26 12:23:18839',-92,107,2
'2023-08-26 12:23:18934',-88,107,2
'2023-08-26 12:23:18935',-91,107,2
'2023-08-26 12:23:19027',-88,107,2
'2023-08-26 12:23:19027',-92,107,2
'2023-08-26 12:23:19119',-88,107,2
'2023-08-26 12:23:19120',-91,107,2
'2023-08-26 12:23:19213',-88,107,2
'2023-08-26 12:23:19214',-91,107,2
'2023-08-26 12:23:19307',-88,107,2
'2023-08-26 12:23:19308',-92,107,2
'2023-08-26 12:23:19401',-88,107,2
'2023-08-26 12:23:19401',-92,107,2
'2023-08-26 12:23:19494',-92,107,2
'2023-08-26 12:23:19495',-88,107,2
'2023-08-26 12:23:19588',-88,107,2
'2023-08-26 12:23:19588',-91,107,2
'2023-08-26 12:23:19682',-88,107,2
'2023-08-26 12:23:19682',-91,107,2
'2023-08-26 12:23:19870',-88,107,2
'2023-08-26 12:23:19870',-91,107,2
'2023-08-26 12:23:19964',-88,107,2
'2023-08-26 12:23:19964',-91,107,2
'2023-08-26 12:23:20057',-91,107,2
'2023-08-26 12:23:20058',-88,107,2
'2023-08-26 12:23:20151',-88,107,2
'2023-08-26 12:23:20151',-92,107,2
'2023-08-26 12:23:20245',-88,107,2
'2023-08-26 12:23:20245',-91,107,2
'2023-08-26 12:23:20339',-88,107,2
'2023-08-26 12:23:20339',-91,107,2
'2023-08-26 12:23:20433',-88,107,2
'2023-08-26 12:23:20433',-91,107,2
'2023-08-26 12:23:20526',-91,107,2
'2023-08-26 12:23:20527',-88,107,2
'2023-08-26 12:23:20619',-88,107,2
'2023-08-26 12:23:20620',-91,107,2
'2023-08-26 12:23:20713',-91,107,2
'2023-08-26 12:23:20714',-88,107,2
'2023-08-26 12:23:20807',-88,107,2
'2023-08-26 12:23:20808',-91,107,2
'2023-08-26 12:23:20902',-88,107,2
'2023-08-26 12:23:20902',-91,107,2
'2023-08-26 12:23:20994',-91,107,2
'2023-08-26 12:23:20996',-88,107,2
'2023-08-26 12:23:21088',-88,107,2
'2023-08-26 12:23:21088',-92,107,2
'2023-08-26 12:23:21182',-88,107,2
'2023-08-26 12:23:21182',-91,107,2
'2023-08-26 12:23:21276',-88,107,2
'2023-08-26 12:23:21276',-91,107,2
'2023-08-26 12:23:21370',-88,107,2
'2023-08-26 12:23:21370',-91,107,2
'2023-08-26 12:23:21463',-88,107,2
'2023-08-26 12:23:21463',-92,107,2
'2023-08-26 12:23:21651',-88,107,2
'2023-08-26 12:23:21651',-91,107,2
'2023-08-26 12:23:21745',-91,107,2
'2023-08-26 12:23:21745',-88,107,2
'2023-08-26 12:23:21839',-88,107,2
'2023-08-26 12:23:21839',-91,107,2
'2023-08-26 12:23:21932',-91,107,2
'2023-08-26 12:23:21933',-88,107,2
'2023-08-26 12:23:22025',-88,107,2
'2023-08-26 12:23:22026',-91,107,2
'2023-08-26 12:23:22214',-88,105,2
'2023-08-26 12:23:22214',-91,108,2
'2023-08-26 12:23:22308',-88,105,2
'2023-08-26 12:23:22308',-91,108,2
'2023-08-26 12:23:22402',-88,105,2
'2023-08-26 12:23:22402',-92,108,2
'2023-08-26 12:23:22494',-91,108,2
'2023-08-26 12:23:22496',-88,105,2
'2023-08-26 12:23:22588',-88,105,2
'2023-08-26 12:23:22588',-91,108,2
'2023-08-26 12:23:22682',-88,105,2
'2023-08-26 12:23:22683',-92,108,2
'2023-08-26 12:23:22776',-88,105,2
'2023-08-26 12:23:22776',-91,108,2
'2023-08-26 12:23:22870',-88,105,2
'2023-08-26 12:23:22871',-92,108,2
'2023-08-26 12:23:22963',-91,108,2
'2023-08-26 12:23:22964',-88,105,2
'2023-08-26 12:23:23057',-88,105,2
'2023-08-26 12:23:23057',-92,108,2
'2023-08-26 12:23:23151',-88,105,2
'2023-08-26 12:23:23151',-91,108,2
'2023-08-26 12:23:23245',-88,105,2
'2023-08-26 12:23:23245',-91,108,2
'2023-08-26 12:23:23338',-92,108,2
'2023-08-26 12:23:23339',-88,105,2
'2023-08-26 12:23:23526',-88,105,2
'2023-08-26 12:23:23526',-91,108,2
'2023-08-26 12:23:23620',-88,105,2
'2023-08-26 12:23:23620',-92,108,2
'2023-08-26 12:23:23714',-88,105,2
