timestamp,rssi,lqi,device_id
'2023-08-26 12:28:09,607',-104,48,100
'2023-08-26 12:28:11,959',-101,48,100
'2023-08-26 12:28:12,046',-101,48,100
'2023-08-26 12:28:12,140',-101,48,100
'2023-08-26 12:28:12,234',-101,48,100
'2023-08-26 12:28:12,328',-101,48,100
'2023-08-26 12:28:12,422',-101,48,100
'2023-08-26 12:28:12,515',-102,48,100
'2023-08-26 12:28:12,609',-101,48,100
'2023-08-26 12:28:12,703',-101,48,100
'2023-08-26 12:28:12,798',-101,48,100
'2023-08-26 12:28:12,892',-101,48,100
'2023-08-26 12:28:12,984',-101,48,100
'2023-08-26 12:28:13,078',-101,48,100
'2023-08-26 12:28:13,172',-101,48,100
'2023-08-26 12:28:13,266',-101,48,100
'2023-08-26 12:28:13,359',-101,48,100
'2023-08-26 12:28:13,453',-101,48,100
'2023-08-26 12:28:13,547',-101,48,100
'2023-08-26 12:28:13,641',-101,48,100
'2023-08-26 12:28:13,735',-102,48,100
'2023-08-26 12:28:13,827',-102,48,100
'2023-08-26 12:28:13,921',-101,48,100
'2023-08-26 12:28:14,015',-101,48,100
'2023-08-26 12:28:14,110',-102,48,100
'2023-08-26 12:28:14,203',-102,48,100
'2023-08-26 12:28:14,296',-102,48,100
'2023-08-26 12:28:14,390',-101,48,100
'2023-08-26 12:28:14,484',-100,48,100
'2023-08-26 12:28:14,580',-101,48,100
'2023-08-26 12:28:14,672',-102,48,100
'2023-08-26 12:28:14,765',-101,48,100
'2023-08-26 12:28:14,859',-102,48,100
'2023-08-26 12:28:14,953',-101,48,100
'2023-08-26 12:28:15,047',-101,48,100
'2023-08-26 12:28:15,141',-101,48,100
'2023-08-26 12:28:15,234',-100,48,100
'2023-08-26 12:28:15,328',-101,48,100
'2023-08-26 12:28:15,422',-101,48,100
'2023-08-26 12:28:15,516',-101,48,100
'2023-08-26 12:28:15,609',-102,48,100
'2023-08-26 12:28:15,703',-101,48,100
'2023-08-26 12:28:15,891',-101,76,100
'2023-08-26 12:28:15,985',-101,76,100
'2023-08-26 12:28:16,078',-102,76,100
'2023-08-26 12:28:16,171',-101,76,100
'2023-08-26 12:28:16,265',-101,76,100
'2023-08-26 12:28:16,359',-101,76,100
'2023-08-26 12:28:16,453',-101,76,100
'2023-08-26 12:28:16,547',-101,76,100
'2023-08-26 12:28:16,640',-101,76,100
'2023-08-26 12:28:16,734',-101,76,100
'2023-08-26 12:28:16,828',-101,76,100
'2023-08-26 12:28:16,922',-101,76,100
'2023-08-26 12:28:17,016',-101,76,100
'2023-08-26 12:28:17,202',-102,78,100
'2023-08-26 12:28:17,297',-101,78,100
'2023-08-26 12:28:17,391',-101,78,100
'2023-08-26 12:28:17,485',-101,78,100
'2023-08-26 12:28:17,578',-101,78,100
'2023-08-26 12:28:17,671',-101,78,100
'2023-08-26 12:28:17,766',-101,78,100
'2023-08-26 12:28:17,859',-101,78,100
'2023-08-26 12:28:18,047',-101,71,100
'2023-08-26 12:28:18,141',-101,71,100
'2023-08-26 12:28:18,328',-101,71,100
'2023-08-26 12:28:18,515',-101,71,100
'2023-08-26 12:28:18,609',-101,71,100
'2023-08-26 12:28:18,703',-101,71,100
'2023-08-26 12:28:18,891',-101,73,100
'2023-08-26 12:28:18,985',-102,73,100
'2023-08-26 12:28:19,078',-101,73,100
'2023-08-26 12:28:19,266',-102,73,100
'2023-08-26 12:28:19,453',-101,78,100
'2023-08-26 12:28:19,547',-101,78,100
'2023-08-26 12:28:19,640',-101,78,100
'2023-08-26 12:28:19,828',-101,78,100
'2023-08-26 12:28:19,922',-101,78,100
'2023-08-26 12:28:20,016',-101,78,100
'2023-08-26 12:28:20,204',-101,75,100
'2023-08-26 12:28:20,297',-101,75,100
'2023-08-26 12:28:20,390',-101,75,100
'2023-08-26 12:28:20,485',-101,75,100
'2023-08-26 12:28:20,578',-101,75,100
'2023-08-26 12:28:20,765',-101,75,100
'2023-08-26 12:28:20,859',-101,75,100
'2023-08-26 12:28:21,047',-100,75,100
'2023-08-26 12:28:21,141',-101,75,100
'2023-08-26 12:28:21,235',-101,75,100
'2023-08-26 12:28:22,513',-94,75,100
'2023-08-26 12:28:22,600',-95,75,100
'2023-08-26 12:28:22,695',-94,75,100
'2023-08-26 12:28:22,789',-94,75,100
'2023-08-26 12:28:22,882',-94,75,100
'2023-08-26 12:28:22,976',-94,75,100
'2023-08-26 12:28:23,070',-94,75,100
'2023-08-26 12:28:23,164',-94,75,100
'2023-08-26 12:28:23,257',-94,75,100
'2023-08-26 12:28:23,351',-94,75,100
'2023-08-26 12:28:23,446',-94,75,100
'2023-08-26 12:28:23,539',-94,75,100
'2023-08-26 12:28:23,632',-94,75,100
'2023-08-26 12:28:23,726',-94,75,100
'2023-08-26 12:28:23,820',-94,75,100
'2023-08-26 12:28:23,914',-94,75,100
'2023-08-26 12:28:24,008',-94,75,100
'2023-08-26 12:28:24,101',-94,75,100
'2023-08-26 12:28:24,195',-94,75,100
'2023-08-26 12:28:24,290',-94,75,100
'2023-08-26 12:28:24,383',-94,75,100
'2023-08-26 12:28:24,476',-94,75,100
'2023-08-26 12:28:24,570',-94,75,100
'2023-08-26 12:28:24,664',-94,75,100
'2023-08-26 12:28:24,758',-94,75,100
'2023-08-26 12:28:24,851',-94,75,100
'2023-08-26 12:28:24,945',-94,75,100
'2023-08-26 12:28:25,039',-94,75,100
'2023-08-26 12:28:25,133',-95,75,100
'2023-08-26 12:28:25,227',-94,75,100
'2023-08-26 12:28:25,320',-94,75,100
'2023-08-26 12:28:25,414',-94,75,100
'2023-08-26 12:28:25,508',-95,75,100
'2023-08-26 12:28:25,601',-94,75,100
