timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,058',-60,108,6
'2023-08-26 12:23:17,059',-74,107,5
'2023-08-26 12:23:17,151',-60,108,6
'2023-08-26 12:23:17,151',-74,107,5
'2023-08-26 12:23:17,245',-60,108,6
'2023-08-26 12:23:17,245',-75,107,5
'2023-08-26 12:23:17,339',-60,108,6
'2023-08-26 12:23:17,339',-74,107,5
'2023-08-26 12:23:17,433',-60,108,6
'2023-08-26 12:23:17,433',-74,107,5
'2023-08-26 12:23:17,526',-74,107,5
'2023-08-26 12:23:17,527',-60,108,6
'2023-08-26 12:23:17,619',-60,108,6
'2023-08-26 12:23:17,620',-75,107,5
'2023-08-26 12:23:17,714',-60,108,6
'2023-08-26 12:23:17,714',-74,107,5
'2023-08-26 12:23:17,807',-60,108,6
'2023-08-26 12:23:17,808',-74,107,5
'2023-08-26 12:23:17,901',-74,107,5
'2023-08-26 12:23:17,901',-60,108,6
'2023-08-26 12:23:17,995',-75,107,5
'2023-08-26 12:23:17,995',-60,108,6
'2023-08-26 12:23:18,088',-60,108,6
'2023-08-26 12:23:18,088',-74,107,5
'2023-08-26 12:23:18,182',-60,108,6
'2023-08-26 12:23:18,182',-74,107,5
'2023-08-26 12:23:18,276',-60,108,6
'2023-08-26 12:23:18,277',-74,107,5
'2023-08-26 12:23:18,369',-74,107,5
'2023-08-26 12:23:18,370',-60,108,6
'2023-08-26 12:23:18,463',-74,107,5
'2023-08-26 12:23:18,464',-60,108,6
'2023-08-26 12:23:18,557',-60,108,6
'2023-08-26 12:23:18,557',-74,107,5
'2023-08-26 12:23:18,651',-60,108,6
'2023-08-26 12:23:18,651',-74,107,5
'2023-08-26 12:23:18,745',-60,108,6
'2023-08-26 12:23:18,746',-74,107,5
'2023-08-26 12:23:18,838',-74,107,5
'2023-08-26 12:23:18,839',-60,108,6
'2023-08-26 12:23:18,934',-60,108,6
'2023-08-26 12:23:18,934',-74,107,5
'2023-08-26 12:23:19,026',-60,108,6
'2023-08-26 12:23:19,026',-74,107,5
'2023-08-26 12:23:19,120',-60,108,6
'2023-08-26 12:23:19,120',-74,107,5
'2023-08-26 12:23:19,214',-60,108,6
'2023-08-26 12:23:19,214',-74,107,5
'2023-08-26 12:23:19,307',-74,107,5
'2023-08-26 12:23:19,308',-60,108,6
'2023-08-26 12:23:19,400',-60,108,6
'2023-08-26 12:23:19,401',-74,107,5
'2023-08-26 12:23:19,495',-60,108,6
'2023-08-26 12:23:19,495',-75,107,5
'2023-08-26 12:23:19,589',-60,108,6
'2023-08-26 12:23:19,589',-74,107,5
'2023-08-26 12:23:19,683',-60,108,6
'2023-08-26 12:23:19,683',-74,107,5
'2023-08-26 12:23:19,776',-74,107,5
'2023-08-26 12:23:19,777',-60,108,6
'2023-08-26 12:23:19,869',-60,108,6
'2023-08-26 12:23:19,870',-74,107,5
'2023-08-26 12:23:19,963',-60,108,6
'2023-08-26 12:23:19,964',-74,107,5
'2023-08-26 12:23:20,057',-60,108,6
'2023-08-26 12:23:20,058',-74,107,5
'2023-08-26 12:23:20,151',-74,107,5
'2023-08-26 12:23:20,152',-60,108,6
'2023-08-26 12:23:20,245',-74,107,5
'2023-08-26 12:23:20,246',-60,108,6
'2023-08-26 12:23:20,339',-60,108,6
'2023-08-26 12:23:20,339',-74,107,5
'2023-08-26 12:23:20,432',-60,108,6
'2023-08-26 12:23:20,433',-74,107,5
'2023-08-26 12:23:20,526',-60,108,6
'2023-08-26 12:23:20,527',-74,107,5
'2023-08-26 12:23:20,619',-75,107,5
'2023-08-26 12:23:20,620',-60,108,6
'2023-08-26 12:23:20,713',-74,107,5
'2023-08-26 12:23:20,714',-60,108,6
'2023-08-26 12:23:20,807',-60,108,6
'2023-08-26 12:23:20,807',-74,107,5
'2023-08-26 12:23:20,901',-60,108,6
'2023-08-26 12:23:20,902',-74,107,5
'2023-08-26 12:23:20,995',-60,108,6
'2023-08-26 12:23:20,996',-74,107,5
'2023-08-26 12:23:21,088',-75,107,5
'2023-08-26 12:23:21,089',-60,108,6
'2023-08-26 12:23:21,182',-60,108,6
'2023-08-26 12:23:21,182',-74,107,5
'2023-08-26 12:23:21,276',-60,108,6
'2023-08-26 12:23:21,276',-74,107,5
'2023-08-26 12:23:21,370',-60,108,6
'2023-08-26 12:23:21,370',-74,107,5
'2023-08-26 12:23:21,464',-60,108,6
'2023-08-26 12:23:21,464',-74,107,5
'2023-08-26 12:23:21,557',-74,107,5
'2023-08-26 12:23:21,558',-60,108,6
'2023-08-26 12:23:21,651',-60,108,6
'2023-08-26 12:23:21,651',-74,107,5
'2023-08-26 12:23:21,745',-60,108,6
'2023-08-26 12:23:21,745',-74,107,5
'2023-08-26 12:23:21,839',-60,108,6
'2023-08-26 12:23:21,839',-74,107,5
'2023-08-26 12:23:21,933',-60,108,6
'2023-08-26 12:23:21,933',-74,107,5
'2023-08-26 12:23:22,026',-75,107,5
'2023-08-26 12:23:22,027',-60,108,6
'2023-08-26 12:23:22,119',-60,108,6
'2023-08-26 12:23:22,120',-74,107,5
'2023-08-26 12:23:22,214',-60,108,6
'2023-08-26 12:23:22,214',-74,107,5
'2023-08-26 12:23:22,308',-60,108,6
'2023-08-26 12:23:22,308',-75,107,5
'2023-08-26 12:23:22,401',-74,107,5
'2023-08-26 12:23:22,402',-60,108,6
'2023-08-26 12:23:22,495',-74,107,5
'2023-08-26 12:23:22,496',-60,108,6
'2023-08-26 12:23:22,588',-60,108,6
'2023-08-26 12:23:22,589',-75,107,5
'2023-08-26 12:23:22,682',-60,108,6
'2023-08-26 12:23:22,683',-74,107,5
'2023-08-26 12:23:22,776',-60,108,6
'2023-08-26 12:23:22,777',-74,107,5
'2023-08-26 12:23:22,869',-74,107,5
'2023-08-26 12:23:22,870',-60,108,6
'2023-08-26 12:23:22,963',-75,107,5
'2023-08-26 12:23:22,964',-60,108,6
'2023-08-26 12:23:23,057',-60,108,6
'2023-08-26 12:23:23,057',-74,107,5
'2023-08-26 12:23:23,151',-60,108,6
'2023-08-26 12:23:23,152',-74,107,5
'2023-08-26 12:23:23,245',-60,108,6
'2023-08-26 12:23:23,246',-75,107,5
'2023-08-26 12:23:23,338',-75,107,5
'2023-08-26 12:23:23,339',-60,108,6
'2023-08-26 12:23:23,432',-60,108,6
'2023-08-26 12:23:23,432',-74,107,5
'2023-08-26 12:23:23,526',-60,108,6
'2023-08-26 12:23:23,526',-74,107,5
'2023-08-26 12:23:23,620',-60,108,6
'2023-08-26 12:23:23,620',-75,107,5
'2023-08-26 12:23:23,714',-60,108,6
'2023-08-26 12:23:23,714',-74,107,5
'2023-08-26 12:23:23,807',-74,107,5
'2023-08-26 12:23:23,808',-60,108,6
'2023-08-26 12:23:23,901',-60,108,6
'2023-08-26 12:23:23,901',-74,107,5
'2023-08-26 12:23:23,995',-60,108,6
'2023-08-26 12:23:23,995',-74,107,5
'2023-08-26 12:23:24,089',-60,108,6
'2023-08-26 12:23:24,089',-74,107,5
'2023-08-26 12:23:24,183',-60,108,6
'2023-08-26 12:23:24,183',-74,107,5
'2023-08-26 12:23:24,276',-74,107,5
'2023-08-26 12:23:24,277',-60,108,6
'2023-08-26 12:23:24,369',-60,108,6
'2023-08-26 12:23:24,370',-74,107,5
'2023-08-26 12:23:24,463',-60,108,6
'2023-08-26 12:23:24,464',-74,107,5
'2023-08-26 12:23:24,557',-60,108,6
'2023-08-26 12:23:24,558',-74,107,5
'2023-08-26 12:23:24,650',-74,107,5
'2023-08-26 12:23:24,651',-60,108,6
'2023-08-26 12:23:24,744',-74,107,5
'2023-08-26 12:23:24,745',-60,108,6
'2023-08-26 12:23:24,838',-60,108,6
'2023-08-26 12:23:24,839',-74,107,5
'2023-08-26 12:23:24,933',-60,108,6
'2023-08-26 12:23:24,933',-74,107,5
'2023-08-26 12:23:25,027',-60,108,6
'2023-08-26 12:23:25,027',-74,107,5
'2023-08-26 12:23:25,120',-74,107,5
'2023-08-26 12:23:25,121',-60,108,6
'2023-08-26 12:23:25,214',-74,107,5
'2023-08-26 12:23:25,215',-60,108,6
'2023-08-26 12:23:25,307',-60,108,6
'2023-08-26 12:23:25,308',-74,107,5
'2023-08-26 12:23:25,401',-60,108,6
'2023-08-26 12:23:25,402',-74,107,5
'2023-08-26 12:23:25,496',-60,108,6
'2023-08-26 12:23:25,496',-74,107,5
'2023-08-26 12:23:25,588',-74,107,5
'2023-08-26 12:23:25,589',-60,108,6
'2023-08-26 12:23:25,682',-60,108,6
'2023-08-26 12:23:25,682',-74,107,5
'2023-08-26 12:23:25,776',-60,108,6
'2023-08-26 12:23:25,776',-74,107,5
'2023-08-26 12:23:25,871',-60,108,6
'2023-08-26 12:23:25,871',-74,107,5
'2023-08-26 12:23:25,964',-60,108,6
'2023-08-26 12:23:25,965',-74,107,5
'2023-08-26 12:23:26,057',-74,107,5
'2023-08-26 12:23:26,058',-60,108,6
'2023-08-26 12:23:26,151',-60,108,6
'2023-08-26 12:23:26,151',-75,107,5
'2023-08-26 12:23:26,245',-60,108,6
'2023-08-26 12:23:26,246',-74,107,5
'2023-08-26 12:23:26,340',-60,108,6
'2023-08-26 12:23:26,341',-74,107,5
'2023-08-26 12:23:27,608',-70,108,6
'2023-08-26 12:23:27,608',-80,107,5
'2023-08-26 12:23:27,697',-80,107,5
'2023-08-26 12:23:27,698',-70,108,6
'2023-08-26 12:23:27,790',-70,108,6
'2023-08-26 12:23:27,791',-79,107,5
'2023-08-26 12:23:27,885',-70,108,6
'2023-08-26 12:23:27,885',-79,107,5
'2023-08-26 12:23:27,978',-70,108,6
'2023-08-26 12:23:27,979',-79,107,5
'2023-08-26 12:23:28,072',-79,107,5
'2023-08-26 12:23:28,073',-70,108,6
'2023-08-26 12:23:28,166',-80,107,5
'2023-08-26 12:23:28,166',-70,108,6
'2023-08-26 12:23:28,259',-70,108,6
'2023-08-26 12:23:28,260',-80,107,5
'2023-08-26 12:23:28,354',-70,108,6
'2023-08-26 12:23:28,354',-79,107,5
'2023-08-26 12:23:28,447',-70,108,6
'2023-08-26 12:23:28,448',-79,107,5
'2023-08-26 12:23:28,541',-79,107,5
'2023-08-26 12:23:28,541',-70,108,6
'2023-08-26 12:23:28,635',-79,107,5
'2023-08-26 12:23:28,635',-70,108,6
'2023-08-26 12:23:28,729',-70,108,6
'2023-08-26 12:23:28,729',-79,107,5
'2023-08-26 12:23:28,823',-70,108,6
