timestamp,rssi,lqi,device_id
'2023-08-26 12:32:03,673',-93,64,116
'2023-08-26 12:32:03,761',-93,64,116
'2023-08-26 12:32:03,855',-93,64,116
'2023-08-26 12:32:03,949',-93,64,116
'2023-08-26 12:32:04,042',-93,64,116
'2023-08-26 12:32:04,136',-93,64,116
'2023-08-26 12:32:04,230',-93,64,116
'2023-08-26 12:32:04,324',-93,64,116
'2023-08-26 12:32:04,417',-93,64,116
'2023-08-26 12:32:04,511',-93,64,116
'2023-08-26 12:32:04,605',-93,64,116
'2023-08-26 12:32:04,699',-93,64,116
'2023-08-26 12:32:04,793',-93,64,116
'2023-08-26 12:32:04,887',-93,64,116
'2023-08-26 12:32:04,980',-93,64,116
'2023-08-26 12:32:05,074',-93,64,116
'2023-08-26 12:32:05,168',-93,64,116
'2023-08-26 12:32:05,262',-93,64,116
'2023-08-26 12:32:05,356',-93,64,116
'2023-08-26 12:32:05,448',-93,64,116
'2023-08-26 12:32:05,542',-93,64,116
'2023-08-26 12:32:05,637',-93,64,116
'2023-08-26 12:32:05,731',-93,64,116
'2023-08-26 12:32:05,823',-93,64,116
'2023-08-26 12:32:05,917',-93,64,116
'2023-08-26 12:32:06,012',-93,64,116
'2023-08-26 12:32:06,106',-93,64,116
'2023-08-26 12:32:06,198',-93,64,116
'2023-08-26 12:32:06,293',-93,64,116
'2023-08-26 12:32:06,387',-93,64,116
'2023-08-26 12:32:06,481',-93,64,116
'2023-08-26 12:32:06,573',-93,64,116
'2023-08-26 12:32:06,668',-93,64,116
'2023-08-26 12:32:06,762',-93,64,116
'2023-08-26 12:32:06,856',-93,64,116
'2023-08-26 12:32:06,949',-93,64,116
'2023-08-26 12:32:07,043',-93,64,116
'2023-08-26 12:32:07,137',-93,64,116
'2023-08-26 12:32:07,231',-93,64,116
'2023-08-26 12:32:07,324',-93,64,116
'2023-08-26 12:32:07,417',-93,64,116
'2023-08-26 12:32:07,512',-93,64,116
'2023-08-26 12:32:07,606',-93,64,116
'2023-08-26 12:32:07,698',-93,64,116
'2023-08-26 12:32:07,793',-93,64,116
'2023-08-26 12:32:07,887',-93,64,116
'2023-08-26 12:32:07,981',-93,64,116
'2023-08-26 12:32:08,073',-93,64,116
'2023-08-26 12:32:08,167',-93,64,116
'2023-08-26 12:32:08,262',-93,64,116
'2023-08-26 12:32:08,356',-93,64,116
'2023-08-26 12:32:08,448',-93,64,116
'2023-08-26 12:32:08,543',-93,64,116
'2023-08-26 12:32:08,637',-93,64,116
'2023-08-26 12:32:08,731',-93,64,116
'2023-08-26 12:32:08,824',-93,64,116
'2023-08-26 12:32:08,918',-93,64,116
'2023-08-26 12:32:09,012',-93,64,116
'2023-08-26 12:32:09,106',-93,64,116
'2023-08-26 12:32:09,198',-93,64,116
'2023-08-26 12:32:09,293',-93,64,116
'2023-08-26 12:32:09,387',-93,64,116
'2023-08-26 12:32:09,481',-93,64,116
'2023-08-26 12:32:09,573',-93,64,116
'2023-08-26 12:32:09,667',-93,64,116
'2023-08-26 12:32:09,762',-93,64,116
'2023-08-26 12:32:09,856',-93,64,116
'2023-08-26 12:32:09,950',-93,64,116
'2023-08-26 12:32:10,042',-93,64,116
'2023-08-26 12:32:10,136',-93,64,116
'2023-08-26 12:32:10,230',-93,64,116
'2023-08-26 12:32:10,324',-93,64,116
'2023-08-26 12:32:10,417',-93,64,116
'2023-08-26 12:32:10,511',-93,64,116
'2023-08-26 12:32:10,605',-93,64,116
'2023-08-26 12:32:10,699',-93,64,116
'2023-08-26 12:32:10,794',-93,64,116
'2023-08-26 12:32:10,886',-93,64,116
'2023-08-26 12:32:10,980',-93,64,116
'2023-08-26 12:32:11,074',-93,64,116
'2023-08-26 12:32:11,168',-93,64,116
'2023-08-26 12:32:11,262',-93,64,116
'2023-08-26 12:32:11,355',-93,64,116
'2023-08-26 12:32:11,449',-93,64,116
'2023-08-26 12:32:11,543',-93,64,116
'2023-08-26 12:32:11,637',-93,64,116
'2023-08-26 12:32:11,731',-93,64,116
'2023-08-26 12:32:11,823',-93,64,116
'2023-08-26 12:32:11,918',-93,64,116
'2023-08-26 12:32:12,012',-93,64,116
'2023-08-26 12:32:12,106',-93,64,116
'2023-08-26 12:32:12,200',-93,64,116
'2023-08-26 12:32:12,292',-93,64,116
'2023-08-26 12:32:12,386',-93,64,116
'2023-08-26 12:32:12,480',-93,64,116
'2023-08-26 12:32:12,575',-93,64,116
'2023-08-26 12:32:12,667',-93,64,116
'2023-08-26 12:32:12,761',-93,64,116
'2023-08-26 12:32:12,855',-93,64,116
'2023-08-26 12:32:12,950',-93,64,116
'2023-08-26 12:32:14,192',-93,64,116
'2023-08-26 12:32:14,199',-90,96,117
'2023-08-26 12:32:14,289',-91,96,117
'2023-08-26 12:32:14,382',-91,96,117
'2023-08-26 12:32:14,476',-91,96,117
'2023-08-26 12:32:14,570',-91,96,117
'2023-08-26 12:32:14,664',-90,96,117
'2023-08-26 12:32:14,757',-90,96,117
'2023-08-26 12:32:14,851',-90,96,117
'2023-08-26 12:32:14,945',-90,96,117
'2023-08-26 12:32:15,039',-90,96,117
'2023-08-26 12:32:15,133',-91,96,117
'2023-08-26 12:32:15,226',-91,96,117
'2023-08-26 12:32:15,320',-90,96,117
'2023-08-26 12:32:15,414',-91,96,117
'2023-08-26 12:32:15,508',-91,96,117
'2023-08-26 12:32:15,602',-91,96,117
'2023-08-26 12:32:15,694',-91,96,117
'2023-08-26 12:32:15,789',-90,96,117
'2023-08-26 12:32:15,882',-90,96,117
'2023-08-26 12:32:15,977',-90,96,117
'2023-08-26 12:32:16,071',-91,96,117
'2023-08-26 12:32:16,163',-90,96,117
'2023-08-26 12:32:16,257',-91,96,117
'2023-08-26 12:32:16,351',-91,96,117
'2023-08-26 12:32:16,445',-91,96,117
'2023-08-26 12:32:16,539',-90,96,117
'2023-08-26 12:32:16,632',-91,96,117
'2023-08-26 12:32:16,726',-91,96,117
'2023-08-26 12:32:16,820',-91,96,117
'2023-08-26 12:32:16,914',-90,96,117
'2023-08-26 12:32:17,007',-91,96,117
'2023-08-26 12:32:17,101',-90,96,117
'2023-08-26 12:32:17,195',-91,96,117
'2023-08-26 12:32:17,289',-90,96,117
'2023-08-26 12:32:17,383',-90,96,117
'2023-08-26 12:32:17,476',-90,96,117
'2023-08-26 12:32:17,570',-91,96,117
'2023-08-26 12:32:17,664',-90,96,117
'2023-08-26 12:32:17,758',-91,96,117
'2023-08-26 12:32:17,852',-91,96,117
'2023-08-26 12:32:17,946',-91,96,117
'2023-08-26 12:32:18,039',-90,96,117
'2023-08-26 12:32:18,133',-91,96,117
'2023-08-26 12:32:18,226',-90,96,117
'2023-08-26 12:32:18,320',-91,96,117
'2023-08-26 12:32:18,413',-91,96,117
'2023-08-26 12:32:18,507',-91,96,117
'2023-08-26 12:32:18,601',-90,96,117
'2023-08-26 12:32:18,695',-90,96,117
'2023-08-26 12:32:18,789',-91,96,117
'2023-08-26 12:32:18,882',-90,96,117
'2023-08-26 12:32:18,976',-90,96,117
'2023-08-26 12:32:19,070',-90,96,117
'2023-08-26 12:32:19,164',-90,96,117
'2023-08-26 12:32:19,258',-91,96,117
'2023-08-26 12:32:19,351',-90,96,117
'2023-08-26 12:32:19,445',-91,96,117
'2023-08-26 12:32:19,539',-90,96,117
'2023-08-26 12:32:19,633',-91,96,117
'2023-08-26 12:32:19,727',-91,96,117
'2023-08-26 12:32:19,820',-90,96,117
'2023-08-26 12:32:19,914',-91,96,117
'2023-08-26 12:32:20,008',-91,96,117
'2023-08-26 12:32:20,102',-90,96,117
'2023-08-26 12:32:20,196',-90,96,117
'2023-08-26 12:32:20,289',-91,96,117
'2023-08-26 12:32:20,382',-91,96,117
'2023-08-26 12:32:20,476',-91,96,117
'2023-08-26 12:32:20,570',-91,96,117
'2023-08-26 12:32:20,665',-91,96,117
'2023-08-26 12:32:20,757',-91,96,117
'2023-08-26 12:32:20,852',-90,96,117
'2023-08-26 12:32:20,945',-90,96,117
'2023-08-26 12:32:21,039',-91,96,117
'2023-08-26 12:32:21,132',-91,96,117
'2023-08-26 12:32:21,226',-90,96,117
'2023-08-26 12:32:21,320',-91,96,117
'2023-08-26 12:32:21,414',-91,96,117
'2023-08-26 12:32:21,508',-91,96,117
'2023-08-26 12:32:21,601',-90,96,117
'2023-08-26 12:32:21,695',-90,96,117
'2023-08-26 12:32:21,789',-91,96,117
'2023-08-26 12:32:21,883',-91,96,117
'2023-08-26 12:32:21,977',-91,96,117
'2023-08-26 12:32:22,070',-90,96,117
'2023-08-26 12:32:22,164',-90,96,117
'2023-08-26 12:32:22,258',-90,96,117
'2023-08-26 12:32:22,352',-91,96,117
