timestamp,rssi,lqi,device_id
'2023-08-26 12:27:40477',-102,50,7
'2023-08-26 12:27:42446',-102,67,7
'2023-08-26 12:27:42541',-102,67,7
'2023-08-26 12:27:42728',-102,67,7
'2023-08-26 12:27:43008',-102,67,7
'2023-08-26 12:27:44227',-102,65,7
'2023-08-26 12:27:44321',-102,65,7
'2023-08-26 12:27:45353',-102,67,7
'2023-08-26 12:27:46289',-102,59,7
'2023-08-26 12:28:01450',-101,78,7
'2023-08-26 12:28:01543',-100,78,7
'2023-08-26 12:28:01638',-100,78,7
'2023-08-26 12:28:01731',-100,78,7
'2023-08-26 12:28:01824',-100,78,7
'2023-08-26 12:28:01919',-101,78,7
'2023-08-26 12:28:02013',-100,78,7
'2023-08-26 12:28:02106',-101,78,7
'2023-08-26 12:28:02200',-101,78,7
'2023-08-26 12:28:02388',-101,82,7
'2023-08-26 12:28:02481',-100,82,7
'2023-08-26 12:28:02575',-101,82,7
'2023-08-26 12:28:02669',-100,82,7
'2023-08-26 12:28:02763',-100,82,7
'2023-08-26 12:28:02857',-101,82,7
'2023-08-26 12:28:02950',-101,82,7
'2023-08-26 12:28:03045',-100,82,7
'2023-08-26 12:28:03138',-100,82,7
'2023-08-26 12:28:03232',-100,82,7
'2023-08-26 12:28:03326',-100,82,7
'2023-08-26 12:28:03419',-100,82,7
'2023-08-26 12:28:03513',-100,82,7
'2023-08-26 12:28:03607',-100,82,7
'2023-08-26 12:28:03701',-101,82,7
'2023-08-26 12:28:03794',-100,82,7
'2023-08-26 12:28:03981',-100,90,7
'2023-08-26 12:28:04075',-100,90,7
'2023-08-26 12:28:04169',-101,90,7
'2023-08-26 12:28:04263',-101,90,7
'2023-08-26 12:28:04357',-100,90,7
'2023-08-26 12:28:04450',-100,90,7
'2023-08-26 12:28:04544',-101,90,7
'2023-08-26 12:28:04638',-100,90,7
'2023-08-26 12:28:04732',-100,90,7
'2023-08-26 12:28:04825',-100,90,7
'2023-08-26 12:28:04919',-100,90,7
'2023-08-26 12:28:05012',-101,90,7
'2023-08-26 12:28:05106',-101,90,7
'2023-08-26 12:28:05201',-100,90,7
'2023-08-26 12:28:05293',-100,90,7
'2023-08-26 12:28:05387',-100,90,7
'2023-08-26 12:28:05481',-100,90,7
'2023-08-26 12:28:05575',-100,90,7
'2023-08-26 12:28:05668',-100,90,7
'2023-08-26 12:28:05762',-101,90,7
'2023-08-26 12:28:05857',-101,90,7
'2023-08-26 12:28:05951',-100,90,7
'2023-08-26 12:28:06044',-100,90,7
'2023-08-26 12:28:06137',-101,90,7
'2023-08-26 12:28:06231',-100,90,7
'2023-08-26 12:28:06325',-101,90,7
'2023-08-26 12:28:06419',-101,90,7
'2023-08-26 12:28:06513',-101,90,7
'2023-08-26 12:28:06700',-100,90,7
'2023-08-26 12:28:06795',-100,90,7
'2023-08-26 12:28:06888',-100,90,7
'2023-08-26 12:28:06982',-101,90,7
'2023-08-26 12:28:07076',-101,90,7
'2023-08-26 12:28:07169',-100,90,7
'2023-08-26 12:28:07263',-101,90,7
'2023-08-26 12:28:07357',-101,90,7
'2023-08-26 12:28:07451',-101,90,7
'2023-08-26 12:28:07543',-100,90,7
'2023-08-26 12:28:07637',-101,90,7
'2023-08-26 12:28:07731',-100,90,7
'2023-08-26 12:28:07825',-100,90,7
'2023-08-26 12:28:07919',-100,90,7
'2023-08-26 12:28:08026',-100,90,7
'2023-08-26 12:28:08106',-101,90,7
'2023-08-26 12:28:08200',-101,90,7
'2023-08-26 12:28:08294',-100,90,7
'2023-08-26 12:28:08389',-101,90,7
'2023-08-26 12:28:08481',-100,90,7
'2023-08-26 12:28:08575',-100,90,7
'2023-08-26 12:28:08669',-101,90,7
'2023-08-26 12:28:08763',-100,90,7
'2023-08-26 12:28:08857',-101,90,7
'2023-08-26 12:28:09044',-101,84,7
'2023-08-26 12:28:09137',-101,84,7
'2023-08-26 12:28:09232',-100,84,7
'2023-08-26 12:28:09325',-100,84,7
'2023-08-26 12:28:09419',-101,84,7
'2023-08-26 12:28:09513',-100,84,7
'2023-08-26 12:28:09606',-100,84,7
'2023-08-26 12:28:09701',-100,84,7
'2023-08-26 12:28:09794',-101,84,7
'2023-08-26 12:28:09887',-100,84,7
'2023-08-26 12:28:09981',-101,84,7
'2023-08-26 12:28:10075',-100,84,7
'2023-08-26 12:28:10169',-100,84,7
'2023-08-26 12:28:10263',-101,84,7
'2023-08-26 12:28:10356',-101,84,7
'2023-08-26 12:28:10450',-101,84,7
'2023-08-26 12:28:10545',-100,84,7
'2023-08-26 12:28:10638',-100,84,7
'2023-08-26 12:28:10732',-101,84,7
'2023-08-26 12:28:11959',-100,27,7
'2023-08-26 12:28:12047',-101,27,7
'2023-08-26 12:28:12140',-100,27,7
'2023-08-26 12:28:12234',-100,27,7
'2023-08-26 12:28:12328',-100,27,7
'2023-08-26 12:28:12421',-101,27,7
'2023-08-26 12:28:12515',-100,27,7
'2023-08-26 12:28:12609',-100,27,7
'2023-08-26 12:28:12703',-100,27,7
'2023-08-26 12:28:12798',-100,27,7
'2023-08-26 12:28:12891',-100,27,7
'2023-08-26 12:28:12984',-100,27,7
'2023-08-26 12:28:13078',-100,27,7
'2023-08-26 12:28:13172',-100,27,7
'2023-08-26 12:28:13266',-100,27,7
'2023-08-26 12:28:13359',-100,27,7
'2023-08-26 12:28:13453',-100,27,7
'2023-08-26 12:28:13547',-100,27,7
'2023-08-26 12:28:13641',-100,27,7
'2023-08-26 12:28:13735',-100,27,7
'2023-08-26 12:28:13829',-100,27,7
'2023-08-26 12:28:13922',-100,27,7
'2023-08-26 12:28:14015',-100,27,7
'2023-08-26 12:28:14110',-100,27,7
'2023-08-26 12:28:14203',-100,27,7
'2023-08-26 12:28:14297',-100,27,7
'2023-08-26 12:28:14390',-100,27,7
'2023-08-26 12:28:14484',-100,27,7
'2023-08-26 12:28:14580',-100,27,7
'2023-08-26 12:28:14672',-100,27,7
'2023-08-26 12:28:14766',-100,27,7
'2023-08-26 12:28:14859',-100,27,7
'2023-08-26 12:28:14953',-100,27,7
'2023-08-26 12:28:15047',-101,27,7
'2023-08-26 12:28:15141',-100,27,7
'2023-08-26 12:28:15234',-100,27,7
'2023-08-26 12:28:15328',-100,27,7
'2023-08-26 12:28:15422',-100,27,7
'2023-08-26 12:28:15516',-100,27,7
'2023-08-26 12:28:15609',-100,27,7
'2023-08-26 12:28:15703',-100,27,7
'2023-08-26 12:28:15797',-100,27,7
'2023-08-26 12:28:15891',-100,27,7
'2023-08-26 12:28:15985',-100,27,7
'2023-08-26 12:28:16078',-100,27,7
'2023-08-26 12:28:16172',-100,27,7
'2023-08-26 12:28:16266',-100,27,7
'2023-08-26 12:28:16359',-100,27,7
'2023-08-26 12:28:16453',-100,27,7
'2023-08-26 12:28:16547',-101,27,7
'2023-08-26 12:28:16641',-100,27,7
'2023-08-26 12:28:16734',-100,27,7
'2023-08-26 12:28:16828',-100,27,7
'2023-08-26 12:28:16922',-100,27,7
'2023-08-26 12:28:17016',-100,27,7
'2023-08-26 12:28:17109',-100,27,7
'2023-08-26 12:28:17203',-100,27,7
'2023-08-26 12:28:17297',-100,27,7
'2023-08-26 12:28:17391',-100,27,7
'2023-08-26 12:28:17484',-100,27,7
'2023-08-26 12:28:17578',-100,27,7
'2023-08-26 12:28:17672',-100,27,7
'2023-08-26 12:28:17766',-100,27,7
'2023-08-26 12:28:17859',-100,27,7
'2023-08-26 12:28:17953',-100,27,7
'2023-08-26 12:28:18047',-100,27,7
'2023-08-26 12:28:18141',-100,27,7
'2023-08-26 12:28:18234',-100,27,7
'2023-08-26 12:28:18329',-100,27,7
'2023-08-26 12:28:18422',-100,27,7
'2023-08-26 12:28:18516',-100,27,7
'2023-08-26 12:28:18609',-100,27,7
'2023-08-26 12:28:18797',-100,82,7
'2023-08-26 12:28:18891',-101,82,7
'2023-08-26 12:28:18985',-100,82,7
'2023-08-26 12:28:19079',-100,82,7
