timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,058',-67,108,7
'2023-08-26 12:23:17,058',-60,108,6
'2023-08-26 12:23:17,059',-74,107,5
'2023-08-26 12:23:17,059',-86,108,8
'2023-08-26 12:23:17,151',-60,108,6
'2023-08-26 12:23:17,151',-74,107,5
'2023-08-26 12:23:17,151',-86,108,8
'2023-08-26 12:23:17,151',-67,108,7
'2023-08-26 12:23:17,244',-67,108,7
'2023-08-26 12:23:17,245',-60,108,6
'2023-08-26 12:23:17,245',-75,107,5
'2023-08-26 12:23:17,245',-86,108,8
'2023-08-26 12:23:17,338',-86,108,8
'2023-08-26 12:23:17,338',-67,108,7
'2023-08-26 12:23:17,339',-60,108,6
'2023-08-26 12:23:17,339',-74,107,5
'2023-08-26 12:23:17,432',-86,108,8
'2023-08-26 12:23:17,432',-67,108,7
'2023-08-26 12:23:17,433',-60,108,6
'2023-08-26 12:23:17,433',-74,107,5
'2023-08-26 12:23:17,526',-74,107,5
'2023-08-26 12:23:17,526',-86,108,8
'2023-08-26 12:23:17,526',-67,108,7
'2023-08-26 12:23:17,527',-60,108,6
'2023-08-26 12:23:17,619',-60,108,6
'2023-08-26 12:23:17,620',-75,107,5
'2023-08-26 12:23:17,620',-86,108,8
'2023-08-26 12:23:17,620',-66,108,7
'2023-08-26 12:23:17,713',-67,108,7
'2023-08-26 12:23:17,714',-60,108,6
'2023-08-26 12:23:17,714',-74,107,5
'2023-08-26 12:23:17,714',-86,108,8
'2023-08-26 12:23:17,807',-86,108,8
'2023-08-26 12:23:17,807',-67,108,7
'2023-08-26 12:23:17,807',-60,108,6
'2023-08-26 12:23:17,808',-74,107,5
'2023-08-26 12:23:17,901',-74,107,5
'2023-08-26 12:23:17,901',-86,108,8
'2023-08-26 12:23:17,901',-67,108,7
'2023-08-26 12:23:17,901',-60,108,6
'2023-08-26 12:23:17,994',-86,108,8
'2023-08-26 12:23:17,995',-75,107,5
'2023-08-26 12:23:17,995',-66,108,7
'2023-08-26 12:23:17,995',-60,108,6
'2023-08-26 12:23:18,088',-60,108,6
'2023-08-26 12:23:18,088',-74,107,5
'2023-08-26 12:23:18,089',-86,108,8
'2023-08-26 12:23:18,089',-67,108,7
'2023-08-26 12:23:18,182',-67,108,7
'2023-08-26 12:23:18,182',-60,108,6
'2023-08-26 12:23:18,182',-74,107,5
'2023-08-26 12:23:18,183',-86,108,8
'2023-08-26 12:23:18,276',-67,108,7
'2023-08-26 12:23:18,276',-60,108,6
'2023-08-26 12:23:18,277',-74,107,5
'2023-08-26 12:23:18,277',-86,108,8
'2023-08-26 12:23:18,369',-74,107,5
'2023-08-26 12:23:18,369',-86,108,8
'2023-08-26 12:23:18,370',-67,108,7
'2023-08-26 12:23:18,370',-60,108,6
'2023-08-26 12:23:18,463',-74,107,5
'2023-08-26 12:23:18,463',-86,108,8
'2023-08-26 12:23:18,464',-67,108,7
'2023-08-26 12:23:18,464',-60,108,6
'2023-08-26 12:23:18,557',-66,108,7
'2023-08-26 12:23:18,557',-60,108,6
'2023-08-26 12:23:18,557',-74,107,5
'2023-08-26 12:23:18,557',-86,108,8
'2023-08-26 12:23:18,651',-67,108,7
'2023-08-26 12:23:18,651',-60,108,6
'2023-08-26 12:23:18,651',-74,107,5
'2023-08-26 12:23:18,651',-86,108,8
'2023-08-26 12:23:18,744',-86,108,8
'2023-08-26 12:23:18,745',-67,108,7
'2023-08-26 12:23:18,745',-60,108,6
'2023-08-26 12:23:18,746',-74,107,5
'2023-08-26 12:23:18,838',-74,107,5
'2023-08-26 12:23:18,838',-86,108,8
'2023-08-26 12:23:18,839',-67,108,7
'2023-08-26 12:23:18,839',-60,108,6
'2023-08-26 12:23:18,934',-60,108,6
'2023-08-26 12:23:18,934',-74,107,5
'2023-08-26 12:23:18,934',-86,108,8
'2023-08-26 12:23:18,935',-67,108,7
'2023-08-26 12:23:19,026',-60,108,6
'2023-08-26 12:23:19,026',-74,107,5
'2023-08-26 12:23:19,026',-86,108,8
'2023-08-26 12:23:19,027',-67,108,7
'2023-08-26 12:23:19,120',-67,108,7
'2023-08-26 12:23:19,120',-60,108,6
'2023-08-26 12:23:19,120',-74,107,5
'2023-08-26 12:23:19,120',-86,108,8
'2023-08-26 12:23:19,214',-67,108,7
'2023-08-26 12:23:19,214',-60,108,6
'2023-08-26 12:23:19,214',-74,107,5
'2023-08-26 12:23:19,215',-86,108,8
'2023-08-26 12:23:19,307',-74,107,5
'2023-08-26 12:23:19,307',-86,108,8
'2023-08-26 12:23:19,308',-67,108,7
'2023-08-26 12:23:19,308',-60,108,6
'2023-08-26 12:23:19,400',-60,108,6
'2023-08-26 12:23:19,401',-74,107,5
'2023-08-26 12:23:19,401',-86,108,8
