timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,058',-94,100,9
'2023-08-26 12:23:17,058',-88,107,10
'2023-08-26 12:23:17,058',-92,107,11
'2023-08-26 12:23:17,059',-97,92,12
'2023-08-26 12:23:17,150',-91,107,11
'2023-08-26 12:23:17,151',-98,92,12
'2023-08-26 12:23:17,151',-88,107,10
'2023-08-26 12:23:17,152',-95,100,9
'2023-08-26 12:23:17,244',-88,107,10
'2023-08-26 12:23:17,244',-94,100,9
'2023-08-26 12:23:17,244',-91,107,11
'2023-08-26 12:23:17,245',-97,92,12
'2023-08-26 12:23:17,338',-88,107,10
'2023-08-26 12:23:17,338',-95,100,9
'2023-08-26 12:23:17,339',-92,107,11
'2023-08-26 12:23:17,339',-98,92,12
'2023-08-26 12:23:17,432',-98,92,12
'2023-08-26 12:23:17,432',-88,107,10
'2023-08-26 12:23:17,432',-95,100,9
'2023-08-26 12:23:17,432',-91,107,11
'2023-08-26 12:23:17,526',-98,92,12
'2023-08-26 12:23:17,526',-88,107,10
'2023-08-26 12:23:17,526',-92,107,11
'2023-08-26 12:23:17,527',-95,100,9
'2023-08-26 12:23:17,619',-92,107,11
'2023-08-26 12:23:17,619',-94,100,9
'2023-08-26 12:23:17,620',-98,92,12
'2023-08-26 12:23:17,620',-88,107,10
'2023-08-26 12:23:17,713',-88,107,10
'2023-08-26 12:23:17,713',-91,107,11
'2023-08-26 12:23:17,713',-95,100,9
'2023-08-26 12:23:17,714',-97,92,12
'2023-08-26 12:23:17,807',-98,92,12
'2023-08-26 12:23:17,807',-88,107,10
'2023-08-26 12:23:17,807',-91,107,11
'2023-08-26 12:23:17,807',-94,100,9
'2023-08-26 12:23:17,901',-97,92,12
'2023-08-26 12:23:17,901',-88,107,10
'2023-08-26 12:23:17,901',-95,100,9
'2023-08-26 12:23:17,901',-92,107,11
'2023-08-26 12:23:17,995',-98,92,12
'2023-08-26 12:23:17,995',-88,107,10
'2023-08-26 12:23:17,995',-92,107,11
'2023-08-26 12:23:17,995',-95,100,9
'2023-08-26 12:23:18,088',-92,107,11
'2023-08-26 12:23:18,088',-95,100,9
'2023-08-26 12:23:18,089',-98,92,12
'2023-08-26 12:23:18,089',-88,107,10
'2023-08-26 12:23:18,182',-88,107,10
'2023-08-26 12:23:18,182',-95,100,9
'2023-08-26 12:23:18,182',-91,107,11
'2023-08-26 12:23:18,183',-98,92,12
'2023-08-26 12:23:18,276',-88,107,10
'2023-08-26 12:23:18,276',-97,92,12
'2023-08-26 12:23:18,276',-92,107,11
'2023-08-26 12:23:18,276',-95,100,9
'2023-08-26 12:23:18,370',-98,92,12
'2023-08-26 12:23:18,370',-88,107,10
'2023-08-26 12:23:18,370',-95,100,9
'2023-08-26 12:23:18,370',-91,107,11
'2023-08-26 12:23:18,464',-98,92,12
'2023-08-26 12:23:18,464',-88,107,10
'2023-08-26 12:23:18,464',-95,100,9
'2023-08-26 12:23:18,464',-91,107,11
'2023-08-26 12:23:18,557',-94,100,9
'2023-08-26 12:23:18,558',-98,92,12
'2023-08-26 12:23:18,558',-88,107,10
'2023-08-26 12:23:18,558',-92,107,11
'2023-08-26 12:23:18,651',-91,107,11
'2023-08-26 12:23:18,651',-88,107,10
'2023-08-26 12:23:18,651',-94,100,9
'2023-08-26 12:23:18,744',-98,92,12
'2023-08-26 12:23:18,745',-88,107,10
'2023-08-26 12:23:18,745',-91,107,11
'2023-08-26 12:23:18,745',-95,100,9
'2023-08-26 12:23:18,838',-88,107,10
'2023-08-26 12:23:18,839',-92,107,11
'2023-08-26 12:23:18,839',-94,100,9
'2023-08-26 12:23:18,934',-98,92,12
'2023-08-26 12:23:18,934',-88,107,10
'2023-08-26 12:23:18,934',-95,100,9
'2023-08-26 12:23:18,935',-91,107,11
'2023-08-26 12:23:19,025',-95,100,9
'2023-08-26 12:23:19,026',-98,92,12
'2023-08-26 12:23:19,027',-88,107,10
'2023-08-26 12:23:19,027',-92,107,11
'2023-08-26 12:23:19,119',-88,107,10
'2023-08-26 12:23:19,120',-91,107,11
'2023-08-26 12:23:19,120',-95,100,9
'2023-08-26 12:23:19,120',-98,92,12
'2023-08-26 12:23:19,213',-88,107,10
'2023-08-26 12:23:19,214',-91,107,11
'2023-08-26 12:23:19,214',-94,100,9
'2023-08-26 12:23:19,214',-98,92,12
'2023-08-26 12:23:19,307',-98,92,12
'2023-08-26 12:23:19,307',-88,107,10
'2023-08-26 12:23:19,308',-92,107,11
'2023-08-26 12:23:19,308',-94,100,9
'2023-08-26 12:23:19,401',-98,92,12
'2023-08-26 12:23:19,401',-88,107,10
'2023-08-26 12:23:19,401',-92,107,11
'2023-08-26 12:23:19,402',-95,100,9
'2023-08-26 12:23:19,494',-95,100,9
'2023-08-26 12:23:19,494',-92,107,11
'2023-08-26 12:23:19,495',-98,92,12
'2023-08-26 12:23:19,495',-88,107,10
'2023-08-26 12:23:19,588',-88,107,10
'2023-08-26 12:23:19,588',-91,107,11
'2023-08-26 12:23:19,589',-95,100,9
'2023-08-26 12:23:19,589',-98,92,12
'2023-08-26 12:23:19,682',-88,107,10
'2023-08-26 12:23:19,682',-91,107,11
'2023-08-26 12:23:19,683',-94,100,9
'2023-08-26 12:23:19,683',-97,92,12
'2023-08-26 12:23:19,777',-95,100,9
'2023-08-26 12:23:19,869',-95,100,9
'2023-08-26 12:23:19,870',-98,92,12
'2023-08-26 12:23:19,870',-88,107,10
'2023-08-26 12:23:19,870',-91,107,11
'2023-08-26 12:23:19,963',-95,100,9
'2023-08-26 12:23:19,963',-98,92,12
'2023-08-26 12:23:19,964',-88,107,10
'2023-08-26 12:23:19,964',-91,107,11
'2023-08-26 12:23:20,057',-91,107,11
'2023-08-26 12:23:20,057',-94,100,9
'2023-08-26 12:23:20,058',-97,92,12
'2023-08-26 12:23:20,058',-88,107,10
'2023-08-26 12:23:20,151',-88,107,10
'2023-08-26 12:23:20,151',-92,107,11
'2023-08-26 12:23:20,152',-94,100,9
'2023-08-26 12:23:20,152',-97,92,12
'2023-08-26 12:23:20,245',-88,107,10
'2023-08-26 12:23:20,245',-91,107,11
'2023-08-26 12:23:20,246',-94,100,9
'2023-08-26 12:23:20,246',-98,92,12
'2023-08-26 12:23:20,338',-94,100,9
'2023-08-26 12:23:20,339',-98,92,12
'2023-08-26 12:23:20,339',-88,107,10
'2023-08-26 12:23:20,339',-91,107,11
'2023-08-26 12:23:20,433',-95,100,9
'2023-08-26 12:23:20,433',-98,92,12
'2023-08-26 12:23:20,433',-88,107,10
'2023-08-26 12:23:20,433',-91,107,11
'2023-08-26 12:23:20,526',-91,107,11
'2023-08-26 12:23:20,526',-95,100,9
'2023-08-26 12:23:20,526',-98,92,12
'2023-08-26 12:23:20,527',-88,107,10
'2023-08-26 12:23:20,619',-88,107,10
'2023-08-26 12:23:20,620',-91,107,11
'2023-08-26 12:23:20,620',-94,100,9
'2023-08-26 12:23:20,620',-98,92,12
'2023-08-26 12:23:20,713',-91,107,11
'2023-08-26 12:23:20,714',-88,107,10
'2023-08-26 12:23:20,714',-98,92,12
'2023-08-26 12:23:20,714',-95,100,9
'2023-08-26 12:23:20,807',-95,100,9
'2023-08-26 12:23:20,807',-98,92,12
'2023-08-26 12:23:20,807',-88,107,10
'2023-08-26 12:23:20,808',-91,107,11
'2023-08-26 12:23:20,901',-95,100,9
'2023-08-26 12:23:20,901',-98,92,12
'2023-08-26 12:23:20,902',-88,107,10
'2023-08-26 12:23:20,902',-91,107,11
'2023-08-26 12:23:20,994',-91,107,11
'2023-08-26 12:23:20,995',-95,100,9
'2023-08-26 12:23:20,995',-98,92,12
'2023-08-26 12:23:20,996',-88,107,10
'2023-08-26 12:23:21,088',-88,107,10
'2023-08-26 12:23:21,088',-92,107,11
'2023-08-26 12:23:21,089',-95,100,9
'2023-08-26 12:23:21,089',-98,92,12
'2023-08-26 12:23:21,182',-97,92,12
'2023-08-26 12:23:21,182',-88,107,10
'2023-08-26 12:23:21,182',-91,107,11
'2023-08-26 12:23:21,183',-94,100,9
'2023-08-26 12:23:21,275',-95,100,9
'2023-08-26 12:23:21,276',-97,92,12
'2023-08-26 12:23:21,276',-88,107,10
'2023-08-26 12:23:21,276',-91,107,11
'2023-08-26 12:23:21,369',-95,100,9
'2023-08-26 12:23:21,370',-98,92,12
'2023-08-26 12:23:21,370',-88,107,10
'2023-08-26 12:23:21,370',-91,107,11
'2023-08-26 12:23:21,463',-88,107,10
'2023-08-26 12:23:21,463',-92,107,11
'2023-08-26 12:23:21,464',-95,100,9
'2023-08-26 12:23:21,464',-97,92,12
'2023-08-26 12:23:21,651',-88,107,10
'2023-08-26 12:23:21,651',-91,107,11
'2023-08-26 12:23:21,651',-95,100,9
'2023-08-26 12:23:21,652',-97,92,12
'2023-08-26 12:23:21,744',-98,92,12
'2023-08-26 12:23:21,745',-91,107,11
'2023-08-26 12:23:21,745',-88,107,10
'2023-08-26 12:23:21,745',-95,100,9
'2023-08-26 12:23:21,838',-95,100,9
'2023-08-26 12:23:21,839',-97,92,12
'2023-08-26 12:23:21,839',-88,107,10
'2023-08-26 12:23:21,839',-91,107,11
'2023-08-26 12:23:21,932',-91,107,11
'2023-08-26 12:23:21,932',-94,100,9
'2023-08-26 12:23:21,933',-98,92,12
'2023-08-26 12:23:21,933',-88,107,10
'2023-08-26 12:23:22,025',-88,107,10
'2023-08-26 12:23:22,026',-91,107,11
'2023-08-26 12:23:22,026',-95,100,9
'2023-08-26 12:23:22,026',-97,92,12
'2023-08-26 12:23:22,120',-93,100,9
'2023-08-26 12:23:22,214',-88,105,10
'2023-08-26 12:23:22,214',-91,108,11
'2023-08-26 12:23:22,214',-94,100,9
'2023-08-26 12:23:22,214',-98,89,12
'2023-08-26 12:23:22,307',-98,89,12
'2023-08-26 12:23:22,307',-95,100,9
'2023-08-26 12:23:22,308',-88,105,10
'2023-08-26 12:23:22,308',-91,108,11
'2023-08-26 12:23:22,401',-94,100,9
'2023-08-26 12:23:22,401',-98,89,12
'2023-08-26 12:23:22,402',-88,105,10
'2023-08-26 12:23:22,402',-92,108,11
'2023-08-26 12:23:22,494',-91,108,11
'2023-08-26 12:23:22,495',-95,100,9
'2023-08-26 12:23:22,495',-97,89,12
'2023-08-26 12:23:22,496',-88,105,10
'2023-08-26 12:23:22,588',-88,105,10
'2023-08-26 12:23:22,588',-91,108,11
'2023-08-26 12:23:22,589',-95,100,9
'2023-08-26 12:23:22,589',-98,89,12
'2023-08-26 12:23:22,682',-98,89,12
'2023-08-26 12:23:22,682',-88,105,10
'2023-08-26 12:23:22,683',-92,108,11
'2023-08-26 12:23:22,683',-95,100,9
'2023-08-26 12:23:22,776',-98,89,12
'2023-08-26 12:23:22,776',-95,100,9
'2023-08-26 12:23:22,776',-88,105,10
'2023-08-26 12:23:22,776',-91,108,11
'2023-08-26 12:23:22,869',-95,100,9
'2023-08-26 12:23:22,870',-98,89,12
'2023-08-26 12:23:22,870',-88,105,10
'2023-08-26 12:23:22,871',-92,108,11
'2023-08-26 12:23:22,963',-91,108,11
'2023-08-26 12:23:22,963',-94,100,9
'2023-08-26 12:23:22,964',-98,89,12
