timestamp,rssi,lqi,device_id
'2023-08-26 12:33:46685',-102,52,3
'2023-08-26 12:33:46873',-103,52,3
'2023-08-26 12:35:03331',-99,72,136
'2023-08-26 12:35:03893',-99,76,136
'2023-08-26 12:35:03986',-99,76,136
'2023-08-26 12:35:04174',-99,76,136
'2023-08-26 12:35:04362',-99,76,136
'2023-08-26 12:35:04456',-99,76,136
'2023-08-26 12:35:04831',-99,65,136
'2023-08-26 12:35:05017',-99,72,136
'2023-08-26 12:35:05111',-99,72,136
'2023-08-26 12:35:05299',-99,61,136
'2023-08-26 12:35:05393',-100,61,136
'2023-08-26 12:35:05581',-99,61,136
'2023-08-26 12:35:05955',-99,74,136
'2023-08-26 12:35:06236',-99,71,136
'2023-08-26 12:35:06424',-99,71,136
'2023-08-26 12:35:06612',-100,68,136
'2023-08-26 12:35:06706',-100,68,136
'2023-08-26 12:35:06893',-100,68,136
'2023-08-26 12:35:07174',-99,57,136
'2023-08-26 12:35:07643',-100,69,136
'2023-08-26 12:35:07737',-100,69,136
'2023-08-26 12:35:07925',-100,69,136
'2023-08-26 12:35:08018',-99,69,136
'2023-08-26 12:35:08112',-99,69,136
'2023-08-26 12:35:08205',-99,69,136
'2023-08-26 12:35:08768',-99,69,136
'2023-08-26 12:35:08862',-100,69,136
'2023-08-26 12:35:08955',-100,69,136
'2023-08-26 12:35:09143',-99,69,136
'2023-08-26 12:35:09424',-99,69,136
'2023-08-26 12:35:09612',-99,69,136
'2023-08-26 12:35:09705',-99,69,136
'2023-08-26 12:35:09799',-100,69,136
'2023-08-26 12:35:10080',-99,69,136
'2023-08-26 12:35:10174',-100,69,136
'2023-08-26 12:35:10268',-99,69,136
'2023-08-26 12:35:10361',-99,69,136
'2023-08-26 12:35:10549',-100,69,136
'2023-08-26 12:35:10737',-99,69,136
'2023-08-26 12:35:10925',-99,69,136
'2023-08-26 12:35:11112',-99,69,136
'2023-08-26 12:35:11299',-99,69,136
'2023-08-26 12:35:11486',-100,69,136
'2023-08-26 12:35:11580',-99,69,136
'2023-08-26 12:35:11674',-99,69,136
'2023-08-26 12:35:11956',-99,69,136
'2023-08-26 12:35:12049',-100,69,136
'2023-08-26 12:35:12144',-100,69,136
'2023-08-26 12:35:22564',-103,56,3
'2023-08-26 12:35:23888',-93,34,3
'2023-08-26 12:35:23978',-100,79,3
'2023-08-26 12:35:23978',-99,79,136
'2023-08-26 12:35:23978',-93,34,3
'2023-08-26 12:35:23978',-99,83,3
'2023-08-26 12:35:24071',-99,83,3
'2023-08-26 12:35:24072',-100,79,3
'2023-08-26 12:35:24072',-99,79,136
'2023-08-26 12:35:24072',-93,34,3
'2023-08-26 12:35:24165',-93,34,3
'2023-08-26 12:35:24165',-99,83,3
'2023-08-26 12:35:24166',-100,79,3
'2023-08-26 12:35:24258',-99,83,136
'2023-08-26 12:35:24259',-100,79,3
'2023-08-26 12:35:24259',-93,34,3
'2023-08-26 12:35:24259',-99,83,3
'2023-08-26 12:35:24353',-93,34,3
'2023-08-26 12:35:24446',-99,83,136
'2023-08-26 12:35:24447',-100,79,3
'2023-08-26 12:35:24447',-93,34,3
'2023-08-26 12:35:24447',-99,83,3
'2023-08-26 12:35:24540',-100,79,3
'2023-08-26 12:35:24541',-99,83,136
'2023-08-26 12:35:24541',-93,34,3
'2023-08-26 12:35:24541',-99,83,3
'2023-08-26 12:35:24633',-93,34,3
'2023-08-26 12:35:24634',-99,83,3
'2023-08-26 12:35:24635',-100,79,3
'2023-08-26 12:35:24635',-99,83,136
'2023-08-26 12:35:24727',-99,83,136
'2023-08-26 12:35:24727',-100,79,3
'2023-08-26 12:35:24727',-100,83,3
'2023-08-26 12:35:24728',-93,34,3
'2023-08-26 12:35:24821',-100,79,3
'2023-08-26 12:35:24821',-99,83,136
'2023-08-26 12:35:24822',-94,34,3
'2023-08-26 12:35:24822',-99,83,3
'2023-08-26 12:35:24915',-100,79,3
'2023-08-26 12:35:24915',-99,83,136
'2023-08-26 12:35:24916',-93,34,3
'2023-08-26 12:35:24916',-100,83,3
'2023-08-26 12:35:25008',-99,83,3
'2023-08-26 12:35:25009',-93,34,3
'2023-08-26 12:35:25009',-100,79,3
'2023-08-26 12:35:25009',-99,83,136
'2023-08-26 12:35:25102',-93,34,3
'2023-08-26 12:35:25103',-100,83,3
'2023-08-26 12:35:25103',-100,79,3
'2023-08-26 12:35:25103',-99,83,136
'2023-08-26 12:35:25196',-99,83,136
'2023-08-26 12:35:25197',-93,34,3
'2023-08-26 12:35:25197',-100,83,3
'2023-08-26 12:35:25197',-100,79,3
'2023-08-26 12:35:25290',-100,79,3
'2023-08-26 12:35:25290',-99,83,136
'2023-08-26 12:35:25290',-93,34,3
'2023-08-26 12:35:25291',-100,83,3
'2023-08-26 12:35:25384',-100,79,3
'2023-08-26 12:35:25384',-99,83,136
