timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17058',-92,107,3
'2023-08-26 12:23:17058',-92,107,3
'2023-08-26 12:23:17059',-97,92,3
'2023-08-26 12:23:17150',-91,107,3
'2023-08-26 12:23:17150',-91,107,3
'2023-08-26 12:23:17151',-98,92,3
'2023-08-26 12:23:17244',-91,107,3
'2023-08-26 12:23:17244',-92,107,3
'2023-08-26 12:23:17245',-97,92,3
'2023-08-26 12:23:17338',-91,107,3
'2023-08-26 12:23:17339',-92,107,3
'2023-08-26 12:23:17339',-98,92,3
'2023-08-26 12:23:17432',-98,92,3
'2023-08-26 12:23:17432',-91,107,3
'2023-08-26 12:23:17433',-91,107,3
'2023-08-26 12:23:17526',-98,92,3
'2023-08-26 12:23:17526',-92,107,3
'2023-08-26 12:23:17527',-92,107,3
'2023-08-26 12:23:17619',-92,107,3
'2023-08-26 12:23:17619',-92,107,3
'2023-08-26 12:23:17620',-98,92,3
'2023-08-26 12:23:17713',-91,107,3
'2023-08-26 12:23:17713',-91,107,3
'2023-08-26 12:23:17714',-97,92,3
'2023-08-26 12:23:17807',-98,92,3
'2023-08-26 12:23:17807',-91,107,3
'2023-08-26 12:23:17807',-91,107,3
'2023-08-26 12:23:17901',-97,92,3
'2023-08-26 12:23:17901',-92,107,3
'2023-08-26 12:23:17902',-91,107,3
'2023-08-26 12:23:17995',-98,92,3
'2023-08-26 12:23:17995',-92,107,3
'2023-08-26 12:23:17996',-91,107,3
'2023-08-26 12:23:18088',-92,107,3
'2023-08-26 12:23:18088',-92,107,3
'2023-08-26 12:23:18089',-98,92,3
'2023-08-26 12:23:18182',-91,107,3
'2023-08-26 12:23:18182',-91,107,3
'2023-08-26 12:23:18183',-98,92,3
'2023-08-26 12:23:18276',-97,92,3
'2023-08-26 12:23:18276',-92,107,3
'2023-08-26 12:23:18276',-91,107,3
'2023-08-26 12:23:18370',-98,92,3
'2023-08-26 12:23:18370',-91,107,3
'2023-08-26 12:23:18370',-91,107,3
'2023-08-26 12:23:18463',-91,107,3
'2023-08-26 12:23:18464',-98,92,3
'2023-08-26 12:23:18464',-91,107,3
'2023-08-26 12:23:18557',-91,107,3
'2023-08-26 12:23:18558',-98,92,3
'2023-08-26 12:23:18558',-92,107,3
'2023-08-26 12:23:18651',-91,107,3
'2023-08-26 12:23:18744',-98,92,3
'2023-08-26 12:23:18745',-91,107,3
'2023-08-26 12:23:18745',-92,107,3
'2023-08-26 12:23:18839',-92,107,3
'2023-08-26 12:23:18934',-98,92,3
'2023-08-26 12:23:18934',-91,107,3
'2023-08-26 12:23:18935',-91,107,3
'2023-08-26 12:23:19026',-98,92,3
'2023-08-26 12:23:19027',-91,107,3
'2023-08-26 12:23:19027',-92,107,3
'2023-08-26 12:23:19119',-92,107,3
'2023-08-26 12:23:19120',-91,107,3
'2023-08-26 12:23:19120',-98,92,3
'2023-08-26 12:23:19213',-91,107,3
'2023-08-26 12:23:19214',-91,107,3
'2023-08-26 12:23:19214',-98,92,3
'2023-08-26 12:23:19307',-98,92,3
'2023-08-26 12:23:19307',-91,107,3
'2023-08-26 12:23:19308',-92,107,3
'2023-08-26 12:23:19401',-98,92,3
'2023-08-26 12:23:19401',-92,107,3
'2023-08-26 12:23:19401',-92,107,3
'2023-08-26 12:23:19494',-92,107,3
'2023-08-26 12:23:19495',-98,92,3
'2023-08-26 12:23:19495',-91,107,3
'2023-08-26 12:23:19588',-91,107,3
'2023-08-26 12:23:19589',-92,107,3
'2023-08-26 12:23:19589',-98,92,3
'2023-08-26 12:23:19682',-91,107,3
'2023-08-26 12:23:19683',-91,107,3
'2023-08-26 12:23:19683',-97,92,3
'2023-08-26 12:23:19870',-98,92,3
'2023-08-26 12:23:19870',-91,107,3
'2023-08-26 12:23:19870',-91,107,3
'2023-08-26 12:23:19963',-98,92,3
'2023-08-26 12:23:19964',-91,107,3
'2023-08-26 12:23:19964',-91,107,3
'2023-08-26 12:23:20057',-91,107,3
'2023-08-26 12:23:20057',-91,107,3
'2023-08-26 12:23:20058',-97,92,3
'2023-08-26 12:23:20151',-91,107,3
'2023-08-26 12:23:20151',-92,107,3
'2023-08-26 12:23:20152',-97,92,3
'2023-08-26 12:23:20245',-91,107,3
'2023-08-26 12:23:20245',-91,107,3
'2023-08-26 12:23:20246',-98,92,3
'2023-08-26 12:23:20339',-98,92,3
'2023-08-26 12:23:20339',-92,107,3
'2023-08-26 12:23:20339',-91,107,3
'2023-08-26 12:23:20433',-98,92,3
'2023-08-26 12:23:20433',-91,107,3
'2023-08-26 12:23:20433',-91,107,3
'2023-08-26 12:23:20526',-91,107,3
'2023-08-26 12:23:20526',-91,107,3
'2023-08-26 12:23:20526',-98,92,3
'2023-08-26 12:23:20620',-91,107,3
'2023-08-26 12:23:20620',-91,107,3
'2023-08-26 12:23:20620',-98,92,3
'2023-08-26 12:23:20713',-91,107,3
'2023-08-26 12:23:20713',-91,107,3
'2023-08-26 12:23:20714',-98,92,3
'2023-08-26 12:23:20807',-98,92,3
'2023-08-26 12:23:20808',-91,107,3
'2023-08-26 12:23:20808',-91,107,3
'2023-08-26 12:23:20901',-98,92,3
'2023-08-26 12:23:20902',-92,107,3
'2023-08-26 12:23:20902',-91,107,3
'2023-08-26 12:23:20994',-91,107,3
'2023-08-26 12:23:20994',-92,107,3
'2023-08-26 12:23:20995',-98,92,3
'2023-08-26 12:23:21088',-92,107,3
'2023-08-26 12:23:21089',-91,107,3
'2023-08-26 12:23:21089',-98,92,3
'2023-08-26 12:23:21182',-97,92,3
'2023-08-26 12:23:21182',-91,107,3
'2023-08-26 12:23:21182',-91,107,3
'2023-08-26 12:23:21276',-97,92,3
'2023-08-26 12:23:21276',-91,107,3
'2023-08-26 12:23:21276',-91,107,3
'2023-08-26 12:23:21370',-98,92,3
'2023-08-26 12:23:21370',-91,107,3
'2023-08-26 12:23:21370',-92,107,3
'2023-08-26 12:23:21463',-92,107,3
'2023-08-26 12:23:21463',-92,107,3
'2023-08-26 12:23:21464',-97,92,3
'2023-08-26 12:23:21651',-91,107,3
'2023-08-26 12:23:21651',-91,107,3
'2023-08-26 12:23:21652',-97,92,3
'2023-08-26 12:23:21744',-98,92,3
'2023-08-26 12:23:21745',-91,107,3
'2023-08-26 12:23:21745',-91,107,3
'2023-08-26 12:23:21839',-97,92,3
'2023-08-26 12:23:21839',-91,107,3
'2023-08-26 12:23:21839',-92,107,3
'2023-08-26 12:23:21932',-91,107,3
'2023-08-26 12:23:21932',-92,107,3
'2023-08-26 12:23:21933',-98,92,3
'2023-08-26 12:23:22026',-91,107,3
'2023-08-26 12:23:22026',-91,107,3
'2023-08-26 12:23:22026',-97,92,3
'2023-08-26 12:23:22214',-91,108,3
'2023-08-26 12:23:22214',-91,107,3
'2023-08-26 12:23:22214',-98,89,3
'2023-08-26 12:23:22307',-98,89,3
'2023-08-26 12:23:22308',-91,108,3
'2023-08-26 12:23:22308',-91,107,3
'2023-08-26 12:23:22401',-98,89,3
'2023-08-26 12:23:22402',-92,108,3
'2023-08-26 12:23:22402',-91,107,3
'2023-08-26 12:23:22494',-91,108,3
'2023-08-26 12:23:22494',-91,107,3
'2023-08-26 12:23:22495',-97,89,3
'2023-08-26 12:23:22588',-91,107,3
'2023-08-26 12:23:22588',-91,108,3
'2023-08-26 12:23:22589',-98,89,3
'2023-08-26 12:23:22682',-98,89,3
'2023-08-26 12:23:22683',-92,108,3
'2023-08-26 12:23:22683',-91,107,3
'2023-08-26 12:23:22776',-98,89,3
'2023-08-26 12:23:22776',-91,108,3
'2023-08-26 12:23:22777',-91,107,3
'2023-08-26 12:23:22870',-98,89,3
'2023-08-26 12:23:22871',-92,108,3
'2023-08-26 12:23:22871',-92,107,3
'2023-08-26 12:23:22963',-91,108,3
'2023-08-26 12:23:22963',-91,107,3
'2023-08-26 12:23:22964',-98,89,3
'2023-08-26 12:23:23057',-92,108,3
'2023-08-26 12:23:23057',-91,107,3
'2023-08-26 12:23:23058',-98,89,3
'2023-08-26 12:23:23150',-98,89,3
'2023-08-26 12:23:23151',-91,108,3
'2023-08-26 12:23:23152',-91,107,3
'2023-08-26 12:23:23244',-98,89,3
'2023-08-26 12:23:23245',-91,108,3
'2023-08-26 12:23:23245',-91,107,3
'2023-08-26 12:23:23338',-92,108,3
'2023-08-26 12:23:23338',-91,107,3
'2023-08-26 12:23:23339',-97,89,3
'2023-08-26 12:23:23526',-91,108,3
'2023-08-26 12:23:23526',-92,107,3
'2023-08-26 12:23:23526',-98,89,3
'2023-08-26 12:23:23620',-91,107,3
'2023-08-26 12:23:23620',-92,108,3
'2023-08-26 12:23:23621',-98,89,3
'2023-08-26 12:23:23713',-98,89,3
'2023-08-26 12:23:23714',-91,108,3
'2023-08-26 12:23:23714',-92,107,3
'2023-08-26 12:23:23807',-97,89,3
'2023-08-26 12:23:23808',-91,108,3
'2023-08-26 12:23:23808',-91,107,3
'2023-08-26 12:23:23900',-91,108,3
'2023-08-26 12:23:23901',-91,107,3
'2023-08-26 12:23:23901',-97,89,3
'2023-08-26 12:23:23995',-91,108,3
'2023-08-26 12:23:23995',-91,107,3
'2023-08-26 12:23:23995',-97,89,3
'2023-08-26 12:23:24089',-92,108,3
'2023-08-26 12:23:24089',-91,107,3
'2023-08-26 12:23:24089',-98,89,3
'2023-08-26 12:23:24182',-98,89,3
'2023-08-26 12:23:24183',-92,108,3
'2023-08-26 12:23:24183',-91,107,3
'2023-08-26 12:23:24276',-97,89,3
'2023-08-26 12:23:24276',-91,108,3
'2023-08-26 12:23:24277',-91,107,3
'2023-08-26 12:23:24369',-92,108,3
'2023-08-26 12:23:24369',-91,107,3
'2023-08-26 12:23:24370',-98,89,3
'2023-08-26 12:23:24463',-91,108,3
'2023-08-26 12:23:24463',-92,107,3
'2023-08-26 12:23:24464',-97,89,3
'2023-08-26 12:23:24556',-98,89,3
'2023-08-26 12:23:24557',-91,108,3
'2023-08-26 12:23:24558',-91,107,3
'2023-08-26 12:23:24651',-98,89,3
'2023-08-26 12:23:24652',-91,108,3
'2023-08-26 12:23:24652',-91,107,3
'2023-08-26 12:23:24745',-98,89,3
'2023-08-26 12:23:24745',-92,108,3
'2023-08-26 12:23:24746',-91,107,3
'2023-08-26 12:23:24838',-91,108,3
'2023-08-26 12:23:24838',-91,107,3
'2023-08-26 12:23:24839',-98,89,3
'2023-08-26 12:23:24933',-91,108,3
'2023-08-26 12:23:24933',-91,107,3
'2023-08-26 12:23:24933',-98,89,3
'2023-08-26 12:23:25026',-98,89,3
'2023-08-26 12:23:25027',-91,108,3
'2023-08-26 12:23:25027',-91,107,3
'2023-08-26 12:23:25120',-98,89,3
'2023-08-26 12:23:25121',-92,108,3
'2023-08-26 12:23:25121',-92,107,3
'2023-08-26 12:23:25213',-92,108,3
'2023-08-26 12:23:25213',-91,107,3
'2023-08-26 12:23:25214',-97,89,3
'2023-08-26 12:23:25307',-92,108,3
'2023-08-26 12:23:25308',-91,107,3
'2023-08-26 12:23:25308',-98,89,3
'2023-08-26 12:23:25400',-97,89,3
'2023-08-26 12:23:25401',-92,108,3
'2023-08-26 12:23:25402',-91,107,3
'2023-08-26 12:23:25494',-98,89,3
'2023-08-26 12:23:25495',-92,108,3
'2023-08-26 12:23:25496',-91,107,3
'2023-08-26 12:23:25588',-98,89,3
'2023-08-26 12:23:25589',-91,108,3
'2023-08-26 12:23:25590',-91,107,3
'2023-08-26 12:23:25682',-92,108,3
'2023-08-26 12:23:25682',-91,107,3
'2023-08-26 12:23:25683',-98,89,3
'2023-08-26 12:23:25776',-91,108,3
'2023-08-26 12:23:25777',-91,107,3
'2023-08-26 12:23:25777',-98,89,3
'2023-08-26 12:23:25870',-91,108,3
'2023-08-26 12:23:25871',-92,107,3
'2023-08-26 12:23:25871',-98,89,3
'2023-08-26 12:23:25963',-97,89,3
'2023-08-26 12:23:25964',-91,108,3
'2023-08-26 12:23:25964',-91,107,3
'2023-08-26 12:23:26057',-97,89,3
'2023-08-26 12:23:26058',-91,108,3
'2023-08-26 12:23:26058',-91,107,3
'2023-08-26 12:23:26150',-91,108,3
'2023-08-26 12:23:26151',-91,107,3
'2023-08-26 12:23:26151',-98,89,3
'2023-08-26 12:23:26245',-91,108,3
'2023-08-26 12:23:26245',-91,107,3
'2023-08-26 12:23:26246',-98,89,3
'2023-08-26 12:23:26339',-97,89,3
'2023-08-26 12:23:26340',-92,108,3
'2023-08-26 12:23:26340',-91,107,3
'2023-08-26 12:23:27608',-94,108,3
'2023-08-26 12:23:27608',-99,107,3
'2023-08-26 12:23:27609',-92,89,3
'2023-08-26 12:23:27697',-99,107,3
'2023-08-26 12:23:27697',-91,89,3
'2023-08-26 12:23:27698',-94,108,3
'2023-08-26 12:23:27791',-94,108,3
'2023-08-26 12:23:27791',-99,107,3
'2023-08-26 12:23:27791',-92,89,3
'2023-08-26 12:23:27885',-91,108,3
'2023-08-26 12:23:27885',-90,89,3
'2023-08-26 12:23:27978',-92,89,3
'2023-08-26 12:23:27979',-94,108,3
'2023-08-26 12:23:28072',-92,89,3
'2023-08-26 12:23:28073',-99,75,3
'2023-08-26 12:23:28073',-94,108,3
'2023-08-26 12:23:28260',-92,89,3
'2023-08-26 12:23:28260',-99,75,3
'2023-08-26 12:23:28260',-94,108,3
'2023-08-26 12:23:28353',-94,108,3
'2023-08-26 12:23:28354',-92,89,3
'2023-08-26 12:23:28447',-94,108,3
'2023-08-26 12:23:28448',-92,89,3
'2023-08-26 12:23:28448',-99,65,3
'2023-08-26 12:23:28540',-99,65,3
'2023-08-26 12:23:28541',-93,108,3
'2023-08-26 12:23:28542',-92,89,3
'2023-08-26 12:23:28634',-92,89,3
'2023-08-26 12:23:28635',-94,108,3
'2023-08-26 12:23:28729',-99,65,3
'2023-08-26 12:23:28729',-92,89,3
'2023-08-26 12:23:28729',-94,108,3
'2023-08-26 12:23:28822',-94,108,3
'2023-08-26 12:23:28823',-99,65,3
'2023-08-26 12:23:28823',-92,89,3
'2023-08-26 12:23:28916',-94,108,3
