timestamp,rssi,lqi,device_id
'2023-08-26 12:31:21599',-99,83,3
'2023-08-26 12:31:21600',-101,65,3
'2023-08-26 12:31:21691',-101,65,3
'2023-08-26 12:31:21692',-99,83,3
'2023-08-26 12:31:21784',-99,83,3
'2023-08-26 12:31:21785',-101,65,3
'2023-08-26 12:31:21878',-100,65,3
'2023-08-26 12:31:21879',-99,83,3
'2023-08-26 12:31:21972',-100,65,3
'2023-08-26 12:31:21973',-99,83,3
'2023-08-26 12:31:22066',-100,65,3
'2023-08-26 12:31:22066',-99,83,3
'2023-08-26 12:31:22160',-101,65,3
'2023-08-26 12:31:22160',-99,83,3
'2023-08-26 12:31:22253',-99,83,3
'2023-08-26 12:31:22347',-99,83,3
'2023-08-26 12:31:22348',-101,65,3
'2023-08-26 12:31:22441',-101,65,3
'2023-08-26 12:31:22441',-99,83,3
'2023-08-26 12:31:22535',-101,65,3
'2023-08-26 12:31:22535',-99,83,3
'2023-08-26 12:31:22629',-101,65,3
'2023-08-26 12:31:22629',-99,83,3
'2023-08-26 12:31:22722',-99,83,3
'2023-08-26 12:31:22816',-99,83,3
'2023-08-26 12:31:22910',-99,83,3
'2023-08-26 12:31:23004',-99,83,3
'2023-08-26 12:31:23004',-100,69,3
'2023-08-26 12:31:23098',-99,83,3
'2023-08-26 12:31:23098',-101,69,3
'2023-08-26 12:31:23191',-99,83,3
'2023-08-26 12:31:23192',-101,69,3
'2023-08-26 12:31:23285',-100,83,3
'2023-08-26 12:31:23286',-100,69,3
'2023-08-26 12:31:23379',-101,69,3
'2023-08-26 12:31:23379',-100,83,3
'2023-08-26 12:31:23473',-99,83,3
'2023-08-26 12:31:23566',-99,83,3
'2023-08-26 12:31:23567',-101,72,3
'2023-08-26 12:31:23660',-99,83,3
'2023-08-26 12:31:23661',-101,72,3
'2023-08-26 12:31:23753',-100,72,3
'2023-08-26 12:31:23754',-99,83,3
'2023-08-26 12:31:23847',-101,72,3
'2023-08-26 12:31:23848',-100,83,3
'2023-08-26 12:31:23941',-99,83,3
'2023-08-26 12:31:23941',-101,72,3
'2023-08-26 12:31:24035',-99,83,3
'2023-08-26 12:31:24129',-99,83,3
'2023-08-26 12:31:24129',-101,68,3
'2023-08-26 12:31:24223',-99,83,3
'2023-08-26 12:31:24223',-101,68,3
'2023-08-26 12:31:24316',-99,83,3
'2023-08-26 12:31:24410',-99,83,3
'2023-08-26 12:31:24504',-101,68,3
'2023-08-26 12:31:24598',-101,68,3
'2023-08-26 12:31:24598',-99,82,3
'2023-08-26 12:31:24691',-101,68,3
'2023-08-26 12:31:24692',-99,82,3
'2023-08-26 12:31:24785',-99,82,3
'2023-08-26 12:31:24785',-101,68,3
'2023-08-26 12:31:24879',-99,82,3
'2023-08-26 12:31:24879',-100,68,3
'2023-08-26 12:31:24972',-101,68,3
'2023-08-26 12:31:24973',-99,82,3
'2023-08-26 12:31:25066',-101,68,3
'2023-08-26 12:31:25067',-99,82,3
'2023-08-26 12:31:25160',-99,82,3
'2023-08-26 12:31:25161',-100,68,3
'2023-08-26 12:31:25253',-99,82,3
'2023-08-26 12:31:25254',-101,68,3
'2023-08-26 12:31:25347',-101,68,3
'2023-08-26 12:31:25348',-99,82,3
'2023-08-26 12:31:25441',-101,68,3
'2023-08-26 12:31:25441',-99,82,3
'2023-08-26 12:31:25535',-99,82,3
'2023-08-26 12:31:25629',-101,68,3
'2023-08-26 12:31:25629',-100,82,3
'2023-08-26 12:31:25722',-99,82,3
'2023-08-26 12:31:25816',-99,82,3
'2023-08-26 12:31:25817',-100,68,3
'2023-08-26 12:31:25910',-99,82,3
'2023-08-26 12:31:26003',-101,71,3
'2023-08-26 12:31:26004',-99,82,3
'2023-08-26 12:31:26097',-99,82,3
'2023-08-26 12:31:26098',-101,71,3
'2023-08-26 12:31:26191',-99,82,3
'2023-08-26 12:31:26285',-99,82,3
'2023-08-26 12:31:26285',-100,71,3
'2023-08-26 12:31:26380',-99,82,3
'2023-08-26 12:31:26380',-101,71,3
