timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17058',-69,107,3
'2023-08-26 12:23:17058',-60,108,3
'2023-08-26 12:23:17059',-74,107,3
'2023-08-26 12:23:17151',-69,107,3
'2023-08-26 12:23:17151',-60,108,3
'2023-08-26 12:23:17151',-74,107,3
'2023-08-26 12:23:17244',-69,107,3
'2023-08-26 12:23:17245',-60,108,3
'2023-08-26 12:23:17245',-75,107,3
'2023-08-26 12:23:17339',-69,107,3
'2023-08-26 12:23:17339',-60,108,3
'2023-08-26 12:23:17339',-74,107,3
'2023-08-26 12:23:17432',-69,107,3
'2023-08-26 12:23:17433',-60,108,3
'2023-08-26 12:23:17433',-74,107,3
'2023-08-26 12:23:17526',-74,107,3
'2023-08-26 12:23:17527',-60,108,3
'2023-08-26 12:23:17527',-69,107,3
'2023-08-26 12:23:17619',-69,107,3
'2023-08-26 12:23:17619',-60,108,3
'2023-08-26 12:23:17620',-75,107,3
'2023-08-26 12:23:17713',-69,107,3
'2023-08-26 12:23:17714',-60,108,3
'2023-08-26 12:23:17714',-74,107,3
'2023-08-26 12:23:17807',-60,108,3
'2023-08-26 12:23:17808',-69,107,3
'2023-08-26 12:23:17808',-74,107,3
'2023-08-26 12:23:17901',-74,107,3
'2023-08-26 12:23:17901',-60,108,3
'2023-08-26 12:23:17902',-69,107,3
'2023-08-26 12:23:17995',-75,107,3
'2023-08-26 12:23:17995',-69,107,3
'2023-08-26 12:23:17995',-60,108,3
'2023-08-26 12:23:18088',-69,107,3
'2023-08-26 12:23:18088',-60,108,3
'2023-08-26 12:23:18088',-74,107,3
'2023-08-26 12:23:18182',-69,107,3
'2023-08-26 12:23:18182',-60,108,3
'2023-08-26 12:23:18182',-74,107,3
'2023-08-26 12:23:18276',-69,107,3
'2023-08-26 12:23:18276',-60,108,3
'2023-08-26 12:23:18277',-74,107,3
'2023-08-26 12:23:18369',-74,107,3
'2023-08-26 12:23:18370',-60,108,3
'2023-08-26 12:23:18370',-69,107,3
'2023-08-26 12:23:18463',-74,107,3
'2023-08-26 12:23:18464',-60,108,3
'2023-08-26 12:23:18464',-69,107,3
'2023-08-26 12:23:18557',-60,108,3
'2023-08-26 12:23:18557',-69,107,3
'2023-08-26 12:23:18557',-74,107,3
'2023-08-26 12:23:18651',-69,107,3
'2023-08-26 12:23:18651',-60,108,3
'2023-08-26 12:23:18651',-74,107,3
'2023-08-26 12:23:18745',-69,107,3
'2023-08-26 12:23:18745',-60,108,3
'2023-08-26 12:23:18746',-74,107,3
