timestamp,rssi,lqi,device_id
'2023-08-26 12:33:06940',-99,35,130
'2023-08-26 12:33:07031',-99,35,130
'2023-08-26 12:33:07124',-99,35,130
'2023-08-26 12:33:07312',-99,85,130
'2023-08-26 12:33:07404',-99,85,130
'2023-08-26 12:33:07499',-99,85,130
'2023-08-26 12:33:07593',-99,85,130
'2023-08-26 12:33:07686',-99,85,130
'2023-08-26 12:33:07781',-99,85,130
'2023-08-26 12:33:07875',-99,85,130
'2023-08-26 12:33:07967',-99,85,130
'2023-08-26 12:33:08061',-99,85,130
'2023-08-26 12:33:08155',-99,85,130
'2023-08-26 12:33:08249',-99,85,130
'2023-08-26 12:33:08343',-99,85,130
'2023-08-26 12:33:08436',-99,85,130
'2023-08-26 12:33:08624',-99,85,130
'2023-08-26 12:33:08718',-99,85,130
'2023-08-26 12:33:08812',-99,85,130
'2023-08-26 12:33:08905',-99,85,130
'2023-08-26 12:33:08999',-99,85,130
'2023-08-26 12:33:09093',-99,85,130
'2023-08-26 12:33:09187',-99,85,130
'2023-08-26 12:33:09280',-99,85,130
'2023-08-26 12:33:09374',-99,85,130
'2023-08-26 12:33:09468',-99,85,130
'2023-08-26 12:33:09562',-99,85,130
'2023-08-26 12:33:09655',-99,85,130
'2023-08-26 12:33:09749',-99,85,130
'2023-08-26 12:33:09843',-99,85,130
'2023-08-26 12:33:09937',-99,85,130
'2023-08-26 12:33:10030',-99,85,130
'2023-08-26 12:33:10124',-99,85,130
'2023-08-26 12:33:10218',-99,85,130
'2023-08-26 12:33:10312',-99,85,130
'2023-08-26 12:33:10405',-99,85,130
'2023-08-26 12:33:10499',-99,85,130
'2023-08-26 12:33:10593',-99,85,130
'2023-08-26 12:33:10687',-99,85,130
'2023-08-26 12:33:10780',-99,85,130
'2023-08-26 12:33:10874',-99,85,130
'2023-08-26 12:33:10968',-99,85,130
'2023-08-26 12:33:11062',-99,85,130
'2023-08-26 12:33:11155',-99,85,130
'2023-08-26 12:33:11249',-99,85,130
'2023-08-26 12:33:11343',-99,85,130
'2023-08-26 12:33:11437',-99,85,130
'2023-08-26 12:33:11530',-99,85,130
'2023-08-26 12:33:11718',-100,85,130
'2023-08-26 12:33:11812',-99,85,130
'2023-08-26 12:33:11905',-99,85,130
'2023-08-26 12:33:12000',-99,85,130
'2023-08-26 12:33:12092',-99,85,130
'2023-08-26 12:33:12280',-99,80,130
'2023-08-26 12:33:12374',-99,80,130
'2023-08-26 12:33:12468',-99,80,130
'2023-08-26 12:33:12562',-99,80,130
'2023-08-26 12:33:12655',-99,80,130
'2023-08-26 12:33:12749',-99,80,130
'2023-08-26 12:33:12843',-99,80,130
'2023-08-26 12:33:13031',-99,81,130
'2023-08-26 12:33:13124',-99,81,130
'2023-08-26 12:33:13218',-99,81,130
'2023-08-26 12:33:13312',-99,81,130
'2023-08-26 12:33:13406',-99,81,130
'2023-08-26 12:33:13500',-99,81,130
'2023-08-26 12:33:13592',-99,81,130
'2023-08-26 12:33:13686',-99,81,130
'2023-08-26 12:33:13780',-99,81,130
'2023-08-26 12:33:13874',-99,81,130
'2023-08-26 12:33:14156',-99,81,130
'2023-08-26 12:33:14249',-99,81,130
'2023-08-26 12:33:14343',-99,81,130
'2023-08-26 12:33:14437',-99,81,130
'2023-08-26 12:33:14531',-99,81,130
'2023-08-26 12:33:14623',-99,81,130
'2023-08-26 12:33:14718',-99,81,130
'2023-08-26 12:33:14812',-99,81,130
'2023-08-26 12:33:14906',-99,81,130
'2023-08-26 12:33:15000',-99,81,130
'2023-08-26 12:33:15093',-99,81,130
'2023-08-26 12:33:15186',-99,81,130
'2023-08-26 12:33:15280',-99,81,130
'2023-08-26 12:33:15374',-99,81,130
'2023-08-26 12:33:15468',-99,81,130
'2023-08-26 12:33:15561',-99,81,130
'2023-08-26 12:33:15749',-99,81,130
'2023-08-26 12:33:15843',-99,81,130
'2023-08-26 12:33:15937',-99,81,130
'2023-08-26 12:33:16030',-99,81,130
'2023-08-26 12:33:16124',-99,81,130
'2023-08-26 12:33:16219',-99,81,130
'2023-08-26 12:33:17473',-100,50,3
'2023-08-26 12:33:17565',-100,50,3
'2023-08-26 12:33:17659',-100,50,3
'2023-08-26 12:33:17753',-100,50,3
'2023-08-26 12:33:17847',-100,50,3
'2023-08-26 12:33:17940',-100,50,3
'2023-08-26 12:33:18033',-100,50,3
'2023-08-26 12:33:18127',-100,50,3
'2023-08-26 12:33:18221',-100,50,3
'2023-08-26 12:33:18315',-100,50,3
'2023-08-26 12:33:18409',-100,50,3
'2023-08-26 12:33:18502',-100,50,3
'2023-08-26 12:33:18597',-100,50,3
'2023-08-26 12:33:18690',-100,50,3
'2023-08-26 12:33:18784',-100,50,3
'2023-08-26 12:33:18878',-100,50,3
'2023-08-26 12:33:19159',-100,86,3
'2023-08-26 12:33:19253',-100,86,3
'2023-08-26 12:33:19348',-100,86,3
'2023-08-26 12:33:19441',-100,86,3
'2023-08-26 12:33:19533',-100,86,3
'2023-08-26 12:33:19628',-100,86,3
'2023-08-26 12:33:19722',-100,86,3
'2023-08-26 12:33:19816',-100,86,3
'2023-08-26 12:33:19909',-100,86,3
'2023-08-26 12:33:20003',-100,86,3
'2023-08-26 12:33:20097',-100,86,3
'2023-08-26 12:33:20191',-100,86,3
'2023-08-26 12:33:20284',-100,86,3
'2023-08-26 12:33:20378',-100,86,3
'2023-08-26 12:33:20472',-100,86,3
'2023-08-26 12:33:20566',-100,86,3
'2023-08-26 12:33:20658',-100,86,3
'2023-08-26 12:33:20752',-100,86,3
'2023-08-26 12:33:20847',-100,86,3
'2023-08-26 12:33:20941',-100,86,3
'2023-08-26 12:33:21035',-100,86,3
'2023-08-26 12:33:21127',-100,86,3
'2023-08-26 12:33:21221',-100,86,3
'2023-08-26 12:33:21315',-100,86,3
'2023-08-26 12:33:21503',-100,83,3
'2023-08-26 12:33:21596',-100,83,3
'2023-08-26 12:33:21690',-100,83,3
'2023-08-26 12:33:21784',-100,83,3
'2023-08-26 12:33:21878',-100,83,3
'2023-08-26 12:33:21972',-100,83,3
'2023-08-26 12:33:22065',-100,83,3
'2023-08-26 12:33:22252',-100,84,3
'2023-08-26 12:33:22347',-100,84,3
'2023-08-26 12:33:22441',-100,84,3
'2023-08-26 12:33:22534',-100,84,3
'2023-08-26 12:33:22627',-100,84,3
'2023-08-26 12:33:22722',-100,84,3
'2023-08-26 12:33:22815',-100,84,3
'2023-08-26 12:33:22909',-100,84,3
'2023-08-26 12:33:23002',-100,84,3
'2023-08-26 12:33:23096',-100,84,3
'2023-08-26 12:33:23190',-100,84,3
'2023-08-26 12:33:23284',-100,84,3
'2023-08-26 12:33:23378',-100,84,3
'2023-08-26 12:33:23471',-100,84,3
'2023-08-26 12:33:23565',-100,84,3
'2023-08-26 12:33:23753',-100,80,3
'2023-08-26 12:33:23847',-99,80,3
'2023-08-26 12:33:23941',-100,80,3
'2023-08-26 12:33:24034',-100,80,3
'2023-08-26 12:33:24128',-100,80,3
'2023-08-26 12:33:24222',-100,80,3
'2023-08-26 12:33:24316',-100,80,3
'2023-08-26 12:33:24410',-100,80,3
'2023-08-26 12:33:24503',-100,80,3
'2023-08-26 12:33:24596',-100,80,3
'2023-08-26 12:33:24690',-100,80,3
'2023-08-26 12:33:24784',-99,80,3
'2023-08-26 12:33:24877',-100,80,3
'2023-08-26 12:33:24972',-100,80,3
'2023-08-26 12:33:25065',-100,80,3
'2023-08-26 12:33:25160',-100,80,3
'2023-08-26 12:33:25253',-100,80,3
'2023-08-26 12:33:25346',-100,80,3
'2023-08-26 12:33:25440',-100,80,3
'2023-08-26 12:33:25534',-100,80,3
