timestamp,rssi,lqi,device_id
'2023-08-26 12:26:05667',-87,108,3
'2023-08-26 12:26:05756',-87,108,3
'2023-08-26 12:26:05849',-87,108,3
'2023-08-26 12:26:05943',-87,108,3
'2023-08-26 12:26:06037',-87,108,3
'2023-08-26 12:26:06131',-87,108,3
'2023-08-26 12:26:06224',-87,108,3
'2023-08-26 12:26:06318',-87,108,3
'2023-08-26 12:26:06412',-87,108,3
'2023-08-26 12:26:06506',-87,108,3
'2023-08-26 12:26:06600',-87,108,3
'2023-08-26 12:26:06694',-87,108,3
'2023-08-26 12:26:06787',-87,108,3
'2023-08-26 12:26:06881',-87,108,3
'2023-08-26 12:26:06975',-87,108,3
'2023-08-26 12:26:07069',-87,108,3
'2023-08-26 12:26:07161',-87,108,3
'2023-08-26 12:26:07256',-87,108,3
'2023-08-26 12:26:07350',-87,108,3
'2023-08-26 12:26:07443',-87,108,3
'2023-08-26 12:26:07538',-87,108,3
'2023-08-26 12:26:07630',-87,108,3
'2023-08-26 12:26:07724',-87,108,3
'2023-08-26 12:26:07819',-87,108,3
'2023-08-26 12:26:07913',-87,108,3
'2023-08-26 12:26:08006',-87,108,3
'2023-08-26 12:26:08099',-87,108,3
'2023-08-26 12:26:08193',-88,108,3
'2023-08-26 12:26:08287',-87,108,3
'2023-08-26 12:26:08381',-87,108,3
'2023-08-26 12:26:08475',-87,108,3
'2023-08-26 12:26:08568',-87,108,3
'2023-08-26 12:26:08663',-87,108,3
'2023-08-26 12:26:08756',-87,108,3
'2023-08-26 12:26:08850',-87,108,3
'2023-08-26 12:26:08943',-88,108,3
'2023-08-26 12:26:09037',-87,108,3
'2023-08-26 12:26:09131',-87,108,3
'2023-08-26 12:26:09225',-87,108,3
'2023-08-26 12:26:09318',-88,108,3
'2023-08-26 12:26:09412',-88,108,3
'2023-08-26 12:26:09506',-88,108,3
'2023-08-26 12:26:09600',-87,108,3
'2023-08-26 12:26:09693',-87,108,3
'2023-08-26 12:26:09787',-87,108,3
'2023-08-26 12:26:09881',-87,108,3
'2023-08-26 12:26:09975',-87,108,3
'2023-08-26 12:26:10069',-87,108,3
'2023-08-26 12:26:10163',-88,108,3
'2023-08-26 12:26:10256',-87,108,3
'2023-08-26 12:26:10350',-87,108,3
'2023-08-26 12:26:10443',-87,108,3
'2023-08-26 12:26:10537',-87,108,3
'2023-08-26 12:26:10632',-87,108,3
'2023-08-26 12:26:10724',-87,108,3
'2023-08-26 12:26:10819',-87,108,3
'2023-08-26 12:26:10912',-87,108,3
'2023-08-26 12:26:11006',-87,108,3
'2023-08-26 12:26:11100',-87,108,3
'2023-08-26 12:26:11193',-87,108,3
'2023-08-26 12:26:11287',-88,108,3
'2023-08-26 12:26:11381',-87,108,3
'2023-08-26 12:26:11475',-88,108,3
