timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,058',-60,108,6
'2023-08-26 12:23:17,059',-96,102,36
'2023-08-26 12:23:17,151',-60,108,6
'2023-08-26 12:23:17,151',-96,102,36
'2023-08-26 12:23:17,245',-60,108,6
'2023-08-26 12:23:17,245',-97,102,36
'2023-08-26 12:23:17,338',-96,102,36
'2023-08-26 12:23:17,339',-60,108,6
'2023-08-26 12:23:17,432',-96,102,36
'2023-08-26 12:23:17,433',-60,108,6
'2023-08-26 12:23:17,526',-96,102,36
'2023-08-26 12:23:17,527',-60,108,6
'2023-08-26 12:23:17,619',-60,108,6
'2023-08-26 12:23:17,620',-96,102,36
'2023-08-26 12:23:17,713',-96,102,36
'2023-08-26 12:23:17,714',-60,108,6
'2023-08-26 12:23:17,807',-96,102,36
'2023-08-26 12:23:17,807',-60,108,6
'2023-08-26 12:23:17,901',-96,102,36
'2023-08-26 12:23:17,901',-60,108,6
'2023-08-26 12:23:17,995',-96,102,36
'2023-08-26 12:23:17,995',-60,108,6
'2023-08-26 12:23:18,088',-60,108,6
'2023-08-26 12:23:18,089',-96,102,36
'2023-08-26 12:23:18,182',-60,108,6
'2023-08-26 12:23:18,183',-97,102,36
'2023-08-26 12:23:18,276',-96,102,36
'2023-08-26 12:23:18,276',-60,108,6
'2023-08-26 12:23:18,370',-97,102,36
'2023-08-26 12:23:18,370',-60,108,6
'2023-08-26 12:23:18,463',-96,102,36
'2023-08-26 12:23:18,464',-60,108,6
'2023-08-26 12:23:18,557',-60,108,6
'2023-08-26 12:23:18,558',-96,102,36
'2023-08-26 12:23:18,651',-60,108,6
'2023-08-26 12:23:18,652',-96,102,36
'2023-08-26 12:23:18,744',-97,102,36
'2023-08-26 12:23:18,745',-60,108,6
'2023-08-26 12:23:18,838',-96,102,36
'2023-08-26 12:23:18,839',-60,108,6
'2023-08-26 12:23:18,934',-60,108,6
'2023-08-26 12:23:18,934',-96,102,36
'2023-08-26 12:23:19,026',-60,108,6
'2023-08-26 12:23:19,026',-96,102,36
'2023-08-26 12:23:19,120',-60,108,6
'2023-08-26 12:23:19,120',-96,102,36
'2023-08-26 12:23:19,213',-97,102,36
'2023-08-26 12:23:19,214',-60,108,6
'2023-08-26 12:23:19,307',-97,102,36
'2023-08-26 12:23:19,308',-60,108,6
'2023-08-26 12:23:19,400',-60,108,6
'2023-08-26 12:23:19,401',-96,102,36
'2023-08-26 12:23:19,495',-60,108,6
'2023-08-26 12:23:19,495',-96,102,36
'2023-08-26 12:23:19,588',-97,102,36
'2023-08-26 12:23:19,589',-60,108,6
'2023-08-26 12:23:19,682',-96,102,36
'2023-08-26 12:23:19,683',-60,108,6
'2023-08-26 12:23:19,776',-96,102,36
'2023-08-26 12:23:19,777',-60,108,6
'2023-08-26 12:23:19,869',-60,108,6
'2023-08-26 12:23:19,870',-97,102,36
'2023-08-26 12:23:19,963',-96,102,36
'2023-08-26 12:23:19,963',-60,108,6
'2023-08-26 12:23:20,057',-60,108,6
'2023-08-26 12:23:20,057',-96,102,36
'2023-08-26 12:23:20,152',-60,108,6
'2023-08-26 12:23:20,152',-96,102,36
'2023-08-26 12:23:20,246',-96,102,36
'2023-08-26 12:23:20,246',-60,108,6
'2023-08-26 12:23:20,338',-96,102,36
'2023-08-26 12:23:20,339',-60,108,6
'2023-08-26 12:23:20,432',-60,108,6
'2023-08-26 12:23:20,433',-96,102,36
'2023-08-26 12:23:20,526',-60,108,6
'2023-08-26 12:23:20,527',-96,102,36
'2023-08-26 12:23:20,620',-60,108,6
'2023-08-26 12:23:20,621',-96,102,36
'2023-08-26 12:23:20,713',-97,102,36
'2023-08-26 12:23:20,714',-60,108,6
'2023-08-26 12:23:20,807',-60,108,6
'2023-08-26 12:23:20,807',-96,102,36
'2023-08-26 12:23:20,901',-60,108,6
'2023-08-26 12:23:20,902',-96,102,36
'2023-08-26 12:23:20,995',-60,108,6
