timestamp,rssi,lqi,device_id
'2023-08-26 12:26:58,355',-80,36,25
'2023-08-26 12:26:58,449',-80,36,25
'2023-08-26 12:26:58,543',-80,36,25
'2023-08-26 12:26:58,637',-80,36,25
'2023-08-26 12:26:58,731',-81,36,25
'2023-08-26 12:26:58,824',-81,36,25
'2023-08-26 12:26:58,918',-80,36,25
'2023-08-26 12:26:59,012',-81,36,25
'2023-08-26 12:26:59,106',-80,36,25
'2023-08-26 12:26:59,198',-81,36,25
'2023-08-26 12:26:59,293',-80,36,25
'2023-08-26 12:26:59,387',-81,36,25
'2023-08-26 12:26:59,574',-80,36,25
'2023-08-26 12:26:59,669',-81,36,25
'2023-08-26 12:26:59,761',-81,36,25
'2023-08-26 12:26:59,855',-81,36,25
'2023-08-26 12:26:59,949',-81,36,25
'2023-08-26 12:27:00,044',-81,36,25
'2023-08-26 12:27:00,138',-81,36,25
'2023-08-26 12:27:00,230',-80,36,25
'2023-08-26 12:27:00,324',-81,36,25
'2023-08-26 12:27:00,418',-80,36,25
'2023-08-26 12:27:00,512',-80,36,25
'2023-08-26 12:27:00,606',-80,36,25
'2023-08-26 12:27:00,699',-80,36,25
'2023-08-26 12:27:00,793',-81,36,25
'2023-08-26 12:27:00,887',-80,36,25
'2023-08-26 12:27:00,981',-81,36,25
'2023-08-26 12:27:01,074',-81,36,25
'2023-08-26 12:27:01,168',-80,36,25
'2023-08-26 12:27:01,262',-80,36,25
'2023-08-26 12:27:01,356',-81,36,25
'2023-08-26 12:27:01,450',-81,36,25
'2023-08-26 12:27:01,542',-80,36,25
'2023-08-26 12:27:01,637',-80,36,25
'2023-08-26 12:27:01,731',-81,36,25
'2023-08-26 12:27:01,825',-81,36,25
'2023-08-26 12:27:01,917',-81,36,25
'2023-08-26 12:27:02,011',-81,36,25
'2023-08-26 12:27:02,106',-80,36,25
'2023-08-26 12:27:02,200',-80,36,25
'2023-08-26 12:27:02,294',-80,36,25
'2023-08-26 12:27:02,386',-80,36,25
'2023-08-26 12:27:02,480',-80,36,25
'2023-08-26 12:27:02,574',-80,36,25
'2023-08-26 12:27:02,668',-81,36,25
'2023-08-26 12:27:02,762',-81,36,25
'2023-08-26 12:27:02,881',-81,36,25
'2023-08-26 12:27:02,949',-81,36,25
'2023-08-26 12:27:03,043',-80,36,25
'2023-08-26 12:27:03,137',-81,36,25
'2023-08-26 12:27:03,231',-80,36,25
'2023-08-26 12:27:03,324',-80,36,25
'2023-08-26 12:27:03,418',-81,36,25
'2023-08-26 12:27:03,512',-81,36,25
'2023-08-26 12:27:03,606',-81,36,25
'2023-08-26 12:27:03,700',-80,36,25
'2023-08-26 12:27:03,792',-80,36,25
'2023-08-26 12:27:03,887',-81,36,25
'2023-08-26 12:27:03,981',-80,36,25
'2023-08-26 12:27:04,075',-81,36,25
'2023-08-26 12:27:04,167',-81,36,25
'2023-08-26 12:27:04,261',-81,36,25
'2023-08-26 12:27:04,355',-80,36,25
'2023-08-26 12:27:04,449',-80,36,25
'2023-08-26 12:27:04,543',-81,36,25
'2023-08-26 12:27:04,636',-81,36,25
'2023-08-26 12:27:04,730',-81,36,25
'2023-08-26 12:27:04,824',-81,36,25
'2023-08-26 12:27:04,918',-80,36,25
'2023-08-26 12:27:05,012',-81,36,25
'2023-08-26 12:27:05,105',-80,36,25
'2023-08-26 12:27:05,199',-80,36,25
'2023-08-26 12:27:05,293',-80,36,25
'2023-08-26 12:27:05,387',-81,36,25
'2023-08-26 12:27:05,481',-80,36,25
'2023-08-26 12:27:05,573',-80,36,25
'2023-08-26 12:27:05,668',-81,36,25
'2023-08-26 12:27:05,762',-81,36,25
'2023-08-26 12:27:05,856',-81,36,25
'2023-08-26 12:27:05,950',-80,36,25
'2023-08-26 12:27:06,042',-80,36,25
'2023-08-26 12:27:06,136',-80,36,25
'2023-08-26 12:27:06,231',-81,36,25
'2023-08-26 12:27:06,325',-80,36,25
'2023-08-26 12:27:06,417',-80,36,25
'2023-08-26 12:27:06,512',-80,36,25
'2023-08-26 12:27:06,605',-80,36,25
'2023-08-26 12:27:06,700',-81,36,25
'2023-08-26 12:27:06,794',-81,36,25
'2023-08-26 12:27:06,886',-81,36,25
'2023-08-26 12:27:06,980',-81,36,25
'2023-08-26 12:27:07,074',-81,36,25
'2023-08-26 12:27:07,168',-80,36,25
'2023-08-26 12:27:07,262',-80,36,25
'2023-08-26 12:27:07,355',-81,36,25
'2023-08-26 12:27:07,449',-80,36,25
'2023-08-26 12:27:07,543',-81,36,25
'2023-08-26 12:27:07,638',-81,36,25
'2023-08-26 12:27:08,873',-85,36,25
'2023-08-26 12:27:08,966',-85,36,25
'2023-08-26 12:27:09,060',-85,36,25
'2023-08-26 12:27:09,154',-85,36,25
'2023-08-26 12:27:09,248',-85,36,25
'2023-08-26 12:27:09,341',-85,36,25
'2023-08-26 12:27:09,435',-85,36,25
'2023-08-26 12:27:09,529',-85,36,25
'2023-08-26 12:27:09,623',-85,36,25
'2023-08-26 12:27:09,717',-85,36,25
'2023-08-26 12:27:09,811',-85,36,25
'2023-08-26 12:27:09,904',-85,36,25
'2023-08-26 12:27:09,998',-85,36,25
'2023-08-26 12:27:10,092',-85,36,25
'2023-08-26 12:27:10,186',-85,36,25
'2023-08-26 12:27:10,278',-85,36,25
'2023-08-26 12:27:10,373',-85,36,25
'2023-08-26 12:27:10,467',-85,36,25
'2023-08-26 12:27:10,561',-85,36,25
'2023-08-26 12:27:10,655',-84,36,25
'2023-08-26 12:27:10,747',-85,36,25
'2023-08-26 12:27:10,842',-85,36,25
'2023-08-26 12:27:10,936',-85,36,25
'2023-08-26 12:27:11,030',-85,36,25
'2023-08-26 12:27:11,122',-85,36,25
'2023-08-26 12:27:11,216',-85,36,25
'2023-08-26 12:27:11,310',-85,36,25
'2023-08-26 12:27:11,404',-85,36,25
'2023-08-26 12:27:11,498',-85,36,25
'2023-08-26 12:27:11,592',-85,36,25
