timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,057',-93,75,32
'2023-08-26 12:23:17,058',-70,108,2
'2023-08-26 12:23:17,151',-93,75,32
'2023-08-26 12:23:17,151',-70,108,2
'2023-08-26 12:23:17,244',-93,75,32
'2023-08-26 12:23:17,245',-70,108,2
'2023-08-26 12:23:17,338',-93,75,32
'2023-08-26 12:23:17,338',-70,108,2
'2023-08-26 12:23:17,432',-70,108,2
'2023-08-26 12:23:17,432',-93,75,32
'2023-08-26 12:23:17,526',-93,75,32
'2023-08-26 12:23:17,526',-70,108,2
'2023-08-26 12:23:17,620',-70,108,2
'2023-08-26 12:23:17,620',-93,75,32
'2023-08-26 12:23:17,713',-93,75,32
'2023-08-26 12:23:17,714',-70,108,2
'2023-08-26 12:23:17,807',-70,108,2
'2023-08-26 12:23:17,807',-92,75,32
'2023-08-26 12:23:17,901',-70,108,2
'2023-08-26 12:23:17,901',-92,75,32
'2023-08-26 12:23:17,995',-70,108,2
'2023-08-26 12:23:17,995',-92,75,32
'2023-08-26 12:23:18,089',-70,108,2
'2023-08-26 12:23:18,089',-93,75,32
'2023-08-26 12:23:18,182',-93,75,32
'2023-08-26 12:23:18,183',-70,108,2
'2023-08-26 12:23:18,276',-70,108,2
'2023-08-26 12:23:18,276',-93,75,32
'2023-08-26 12:23:18,370',-70,108,2
'2023-08-26 12:23:18,370',-93,75,32
'2023-08-26 12:23:18,464',-71,108,2
'2023-08-26 12:23:18,464',-93,75,32
'2023-08-26 12:23:18,557',-92,75,32
'2023-08-26 12:23:18,558',-70,108,2
'2023-08-26 12:23:18,651',-93,75,32
'2023-08-26 12:23:18,652',-70,108,2
'2023-08-26 12:23:18,744',-70,108,2
'2023-08-26 12:23:18,745',-93,75,32
'2023-08-26 12:23:18,838',-70,108,2
'2023-08-26 12:23:18,839',-93,75,32
'2023-08-26 12:23:18,934',-70,108,2
'2023-08-26 12:23:18,935',-93,75,32
'2023-08-26 12:23:19,026',-93,75,32
'2023-08-26 12:23:19,027',-70,108,2
'2023-08-26 12:23:19,119',-70,108,2
'2023-08-26 12:23:19,120',-93,75,32
'2023-08-26 12:23:19,213',-70,108,2
'2023-08-26 12:23:19,214',-93,75,32
'2023-08-26 12:23:19,308',-70,108,2
'2023-08-26 12:23:19,308',-93,75,32
'2023-08-26 12:23:19,401',-70,108,2
'2023-08-26 12:23:19,402',-93,75,32
'2023-08-26 12:23:19,494',-93,75,32
'2023-08-26 12:23:19,495',-70,108,2
'2023-08-26 12:23:19,588',-70,108,2
'2023-08-26 12:23:19,589',-93,75,32
'2023-08-26 12:23:19,682',-70,108,2
'2023-08-26 12:23:19,682',-92,75,32
'2023-08-26 12:23:19,776',-70,108,2
'2023-08-26 12:23:19,776',-93,75,32
'2023-08-26 12:23:19,870',-70,108,2
'2023-08-26 12:23:19,871',-92,75,32
'2023-08-26 12:23:19,963',-93,75,32
'2023-08-26 12:23:19,964',-71,108,2
'2023-08-26 12:23:20,057',-70,108,2
'2023-08-26 12:23:20,057',-93,75,32
'2023-08-26 12:23:20,151',-70,108,2
'2023-08-26 12:23:20,152',-92,75,32
'2023-08-26 12:23:20,245',-71,108,2
'2023-08-26 12:23:20,246',-93,75,32
'2023-08-26 12:23:20,339',-71,108,2
'2023-08-26 12:23:20,340',-93,75,32
'2023-08-26 12:23:20,432',-93,75,32
'2023-08-26 12:23:20,433',-70,108,2
'2023-08-26 12:23:20,526',-70,108,2
'2023-08-26 12:23:20,526',-92,75,32
'2023-08-26 12:23:20,620',-70,108,2
'2023-08-26 12:23:20,620',-92,75,32
'2023-08-26 12:23:20,714',-70,108,2
'2023-08-26 12:23:20,714',-93,75,32
'2023-08-26 12:23:20,807',-93,75,32
'2023-08-26 12:23:20,808',-70,108,2
'2023-08-26 12:23:20,901',-93,75,32
'2023-08-26 12:23:20,902',-70,108,2
'2023-08-26 12:23:20,994',-70,108,2
'2023-08-26 12:23:20,995',-93,75,32
'2023-08-26 12:23:21,089',-70,108,2
'2023-08-26 12:23:21,089',-93,75,32
'2023-08-26 12:23:21,183',-70,108,2
'2023-08-26 12:23:21,183',-93,75,32
'2023-08-26 12:23:21,275',-92,75,32
'2023-08-26 12:23:21,277',-70,108,2
