timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,059',-86,108,8
'2023-08-26 12:23:17,151',-86,108,8
'2023-08-26 12:23:17,245',-86,108,8
'2023-08-26 12:23:17,338',-86,108,8
'2023-08-26 12:23:17,432',-86,108,8
'2023-08-26 12:23:17,526',-86,108,8
'2023-08-26 12:23:17,620',-86,108,8
'2023-08-26 12:23:17,714',-86,108,8
'2023-08-26 12:23:17,807',-86,108,8
'2023-08-26 12:23:17,901',-86,108,8
'2023-08-26 12:23:17,994',-86,108,8
'2023-08-26 12:23:18,089',-86,108,8
'2023-08-26 12:23:18,183',-86,108,8
'2023-08-26 12:23:18,277',-86,108,8
'2023-08-26 12:23:18,369',-86,108,8
'2023-08-26 12:23:18,463',-86,108,8
'2023-08-26 12:23:18,557',-86,108,8
'2023-08-26 12:23:18,651',-86,108,8
'2023-08-26 12:23:18,744',-86,108,8
'2023-08-26 12:23:18,838',-86,108,8
'2023-08-26 12:23:18,934',-86,108,8
'2023-08-26 12:23:19,026',-86,108,8
'2023-08-26 12:23:19,120',-86,108,8
'2023-08-26 12:23:19,215',-86,108,8
'2023-08-26 12:23:19,307',-86,108,8
'2023-08-26 12:23:19,401',-86,108,8
'2023-08-26 12:23:19,495',-86,108,8
'2023-08-26 12:23:19,589',-86,108,8
'2023-08-26 12:23:19,683',-86,108,8
'2023-08-26 12:23:19,776',-86,108,8
'2023-08-26 12:23:19,870',-86,108,8
'2023-08-26 12:23:19,964',-86,108,8
'2023-08-26 12:23:20,058',-86,108,8
'2023-08-26 12:23:20,150',-86,108,8
'2023-08-26 12:23:20,244',-86,108,8
'2023-08-26 12:23:20,339',-86,108,8
'2023-08-26 12:23:20,433',-86,108,8
'2023-08-26 12:23:20,527',-86,108,8
'2023-08-26 12:23:20,619',-86,108,8
'2023-08-26 12:23:20,713',-86,108,8
'2023-08-26 12:23:20,807',-86,108,8
'2023-08-26 12:23:20,902',-86,108,8
'2023-08-26 12:23:20,994',-86,108,8
'2023-08-26 12:23:21,088',-86,108,8
'2023-08-26 12:23:21,182',-86,108,8
'2023-08-26 12:23:21,276',-86,108,8
