timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,058',-66,107,3
'2023-08-26 12:23:17,152',-66,107,3
'2023-08-26 12:23:17,244',-66,107,3
'2023-08-26 12:23:17,338',-66,107,3
'2023-08-26 12:23:17,432',-66,107,3
'2023-08-26 12:23:17,526',-66,107,3
'2023-08-26 12:23:17,620',-66,107,3
'2023-08-26 12:23:17,713',-66,107,3
'2023-08-26 12:23:17,807',-66,107,3
'2023-08-26 12:23:17,901',-66,107,3
'2023-08-26 12:23:17,995',-66,107,3
'2023-08-26 12:23:18,089',-66,107,3
'2023-08-26 12:23:18,183',-66,107,3
'2023-08-26 12:23:18,276',-66,107,3
'2023-08-26 12:23:18,370',-66,107,3
'2023-08-26 12:23:18,464',-66,107,3
'2023-08-26 12:23:18,558',-66,107,3
'2023-08-26 12:23:18,651',-66,107,3
'2023-08-26 12:23:18,745',-66,107,3
'2023-08-26 12:23:18,839',-66,107,3
'2023-08-26 12:23:18,935',-66,107,3
'2023-08-26 12:23:19,027',-66,107,3
'2023-08-26 12:23:19,120',-66,107,3
'2023-08-26 12:23:19,214',-66,107,3
'2023-08-26 12:23:19,308',-66,107,3
'2023-08-26 12:23:19,402',-66,107,3
'2023-08-26 12:23:19,495',-66,107,3
'2023-08-26 12:23:19,588',-66,107,3
'2023-08-26 12:23:19,682',-66,107,3
'2023-08-26 12:23:19,776',-66,107,3
'2023-08-26 12:23:19,870',-66,107,3
'2023-08-26 12:23:19,964',-66,107,3
'2023-08-26 12:23:20,057',-66,107,3
'2023-08-26 12:23:20,152',-66,107,3
'2023-08-26 12:23:20,245',-66,107,3
'2023-08-26 12:23:20,340',-66,107,3
'2023-08-26 12:23:20,434',-66,107,3
'2023-08-26 12:23:20,526',-66,107,3
'2023-08-26 12:23:20,620',-66,107,3
'2023-08-26 12:23:20,714',-66,107,3
'2023-08-26 12:23:20,808',-66,107,3
'2023-08-26 12:23:20,901',-66,107,3
'2023-08-26 12:23:20,995',-66,107,3
'2023-08-26 12:23:21,089',-66,107,3
'2023-08-26 12:23:21,183',-66,107,3
'2023-08-26 12:23:21,277',-66,107,3
'2023-08-26 12:23:21,370',-66,107,3
'2023-08-26 12:23:21,464',-66,107,3
'2023-08-26 12:23:21,557',-66,107,3
'2023-08-26 12:23:21,652',-66,107,3
'2023-08-26 12:23:21,745',-66,107,3
'2023-08-26 12:23:21,838',-66,107,3
'2023-08-26 12:23:21,932',-66,107,3
'2023-08-26 12:23:22,026',-66,107,3
'2023-08-26 12:23:22,120',-66,107,3
'2023-08-26 12:23:22,214',-66,107,3
'2023-08-26 12:23:22,307',-66,107,3
'2023-08-26 12:23:22,401',-66,107,3
'2023-08-26 12:23:22,495',-66,107,3
'2023-08-26 12:23:22,589',-66,107,3
'2023-08-26 12:23:22,682',-66,107,3
'2023-08-26 12:23:22,776',-66,107,3
'2023-08-26 12:23:22,870',-66,107,3
'2023-08-26 12:23:22,964',-66,107,3
'2023-08-26 12:23:23,058',-66,107,3
'2023-08-26 12:23:23,151',-66,107,3
'2023-08-26 12:23:23,245',-66,107,3
'2023-08-26 12:23:23,339',-66,107,3
'2023-08-26 12:23:23,433',-66,107,3
'2023-08-26 12:23:23,526',-66,107,3
'2023-08-26 12:23:23,620',-66,107,3
'2023-08-26 12:23:23,714',-66,107,3
'2023-08-26 12:23:23,808',-66,107,3
'2023-08-26 12:23:23,902',-66,107,3
'2023-08-26 12:23:23,995',-66,107,3
'2023-08-26 12:23:24,088',-66,107,3
'2023-08-26 12:23:24,182',-66,107,3
'2023-08-26 12:23:24,276',-66,107,3
'2023-08-26 12:23:24,370',-66,107,3
'2023-08-26 12:23:24,464',-66,107,3
'2023-08-26 12:23:24,557',-66,107,3
'2023-08-26 12:23:24,651',-66,107,3
'2023-08-26 12:23:24,745',-66,107,3
'2023-08-26 12:23:24,839',-66,107,3
'2023-08-26 12:23:24,932',-66,107,3
'2023-08-26 12:23:25,026',-66,107,3
'2023-08-26 12:23:25,120',-66,107,3
'2023-08-26 12:23:25,214',-66,107,3
'2023-08-26 12:23:25,308',-66,107,3
'2023-08-26 12:23:25,401',-66,107,3
'2023-08-26 12:23:25,495',-66,107,3
'2023-08-26 12:23:25,589',-66,107,3
'2023-08-26 12:23:25,683',-66,107,3
'2023-08-26 12:23:25,776',-66,107,3
'2023-08-26 12:23:25,870',-66,107,3
'2023-08-26 12:23:25,964',-66,107,3
'2023-08-26 12:23:26,058',-66,107,3
'2023-08-26 12:23:26,152',-66,107,3
'2023-08-26 12:23:26,245',-66,107,3
'2023-08-26 12:23:26,340',-66,107,3
'2023-08-26 12:23:27,608',-63,107,3
'2023-08-26 12:23:27,697',-64,107,3
'2023-08-26 12:23:27,791',-64,107,3
'2023-08-26 12:23:27,885',-63,107,3
'2023-08-26 12:23:27,978',-64,107,3
'2023-08-26 12:23:28,073',-64,107,3
'2023-08-26 12:23:28,166',-64,107,3
'2023-08-26 12:23:28,260',-64,107,3
'2023-08-26 12:23:28,353',-64,107,3
'2023-08-26 12:23:28,447',-63,107,3
'2023-08-26 12:23:28,541',-64,107,3
'2023-08-26 12:23:28,635',-64,107,3
'2023-08-26 12:23:28,729',-64,107,3
'2023-08-26 12:23:28,822',-64,107,3
'2023-08-26 12:23:28,916',-63,107,3
'2023-08-26 12:23:29,023',-63,107,3
'2023-08-26 12:23:29,104',-64,107,3
'2023-08-26 12:23:29,198',-64,107,3
'2023-08-26 12:23:29,291',-64,107,3
'2023-08-26 12:23:29,385',-64,107,3
'2023-08-26 12:23:29,479',-64,107,3
'2023-08-26 12:23:29,573',-64,107,3
'2023-08-26 12:23:29,665',-64,107,3
'2023-08-26 12:23:29,759',-64,107,3
'2023-08-26 12:23:29,853',-64,107,3
'2023-08-26 12:23:29,947',-64,107,3
'2023-08-26 12:23:30,042',-64,107,3
'2023-08-26 12:23:30,134',-64,107,3
'2023-08-26 12:23:30,228',-64,107,3
'2023-08-26 12:23:30,322',-64,107,3
'2023-08-26 12:23:30,417',-64,107,3
'2023-08-26 12:23:30,511',-64,107,3
'2023-08-26 12:23:30,603',-64,107,3
'2023-08-26 12:23:30,697',-64,107,3
'2023-08-26 12:23:30,791',-64,107,3
'2023-08-26 12:23:30,885',-64,107,3
'2023-08-26 12:23:30,979',-63,107,3
'2023-08-26 12:23:31,072',-64,107,3
'2023-08-26 12:23:31,166',-64,107,3
'2023-08-26 12:23:31,260',-63,107,3
'2023-08-26 12:23:31,354',-64,107,3
'2023-08-26 12:23:31,447',-64,107,3
'2023-08-26 12:23:31,541',-64,107,3
'2023-08-26 12:23:31,635',-64,107,3
'2023-08-26 12:23:31,729',-64,107,3
