timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,059',-96,102,36
'2023-08-26 12:23:17,151',-96,102,36
'2023-08-26 12:23:17,245',-97,102,36
'2023-08-26 12:23:17,338',-96,102,36
'2023-08-26 12:23:17,432',-96,102,36
'2023-08-26 12:23:17,526',-96,102,36
'2023-08-26 12:23:17,620',-96,102,36
'2023-08-26 12:23:17,713',-96,102,36
'2023-08-26 12:23:17,807',-96,102,36
'2023-08-26 12:23:17,901',-96,102,36
'2023-08-26 12:23:17,995',-96,102,36
'2023-08-26 12:23:18,089',-96,102,36
'2023-08-26 12:23:18,183',-97,102,36
'2023-08-26 12:23:18,276',-96,102,36
'2023-08-26 12:23:18,370',-97,102,36
'2023-08-26 12:23:18,463',-96,102,36
'2023-08-26 12:23:18,558',-96,102,36
'2023-08-26 12:23:18,652',-96,102,36
'2023-08-26 12:23:18,744',-97,102,36
'2023-08-26 12:23:18,838',-96,102,36
'2023-08-26 12:23:18,934',-96,102,36
'2023-08-26 12:23:19,026',-96,102,36
'2023-08-26 12:23:19,120',-96,102,36
'2023-08-26 12:23:19,213',-97,102,36
'2023-08-26 12:23:19,307',-97,102,36
'2023-08-26 12:23:19,401',-96,102,36
'2023-08-26 12:23:19,495',-96,102,36
'2023-08-26 12:23:19,588',-97,102,36
'2023-08-26 12:23:19,682',-96,102,36
'2023-08-26 12:23:19,776',-96,102,36
'2023-08-26 12:23:19,870',-97,102,36
'2023-08-26 12:23:19,963',-96,102,36
'2023-08-26 12:23:20,057',-96,102,36
'2023-08-26 12:23:20,152',-96,102,36
'2023-08-26 12:23:20,246',-96,102,36
'2023-08-26 12:23:20,338',-96,102,36
'2023-08-26 12:23:20,433',-96,102,36
'2023-08-26 12:23:20,527',-96,102,36
'2023-08-26 12:23:20,621',-96,102,36
'2023-08-26 12:23:20,713',-97,102,36
'2023-08-26 12:23:20,807',-96,102,36
'2023-08-26 12:23:20,902',-96,102,36
'2023-08-26 12:23:20,996',-96,102,36
'2023-08-26 12:23:21,088',-96,102,36
'2023-08-26 12:23:21,182',-96,102,36
'2023-08-26 12:23:21,276',-96,102,36
'2023-08-26 12:23:21,370',-96,102,36
'2023-08-26 12:23:21,463',-96,102,36
'2023-08-26 12:23:21,557',-96,102,36
'2023-08-26 12:23:21,651',-96,102,36
'2023-08-26 12:23:21,745',-97,102,36
'2023-08-26 12:23:21,838',-96,102,36
'2023-08-26 12:23:21,932',-96,102,36
'2023-08-26 12:23:22,027',-96,102,36
'2023-08-26 12:23:22,121',-96,102,36
'2023-08-26 12:23:22,214',-96,102,36
